"loci","Orthogroup","trait","org","Chromosome Name","bp","start","end","Gene Name","Gene Start (bp)","Gene End (bp)","Description","present","genecount","gFDR","pFDR","rank","rank_new"
"Gmax_Wm82.a2.v1_K_14_46413845","OG0002948","K","Gmax_Wm82.a2.v1",14,46413845,46213845,47739423,"Glyma.14G209600",47485565,47488948,"PF00501//PF13193 - AMP-binding enzyme (AMP-binding)  // AMP-binding enzyme C-terminal domain (AMP-binding_C)  (1 of 54)",4,3,0.666666666666667,0.33025,0.1786,0.46436
"Gmax_Wm82.a2.v1_K_4_48902672","OG0000697","K","Gmax_Wm82.a2.v1",4,48902672,48702672,49397712,"Glyma.04G222300",49298563,49299159,"PTHR14155//PTHR14155:SF106 - RING FINGER DOMAIN-CONTAINING // SUBFAMILY NOT NAMED (1 of 7)",4,3,0.666666666666667,0.33025,0.1786,0.46436
"Athaliana_TAIR10_K_2_4938298","OG0000995","K","Athaliana_TAIR10",2,4938298,4863298,5013298,"AT2G12290",4924100,4924501,"PTHR10044//PTHR10044:SF121 - INHIBITOR OF APOPTOSIS // SUBFAMILY NOT NAMED (1 of 2)",4,1,0,0.423,0.4616,0.4616
"Gmax_Wm82.a2.v1_K_18_54829750","OG0000133","K","Gmax_Wm82.a2.v1",18,54829750,54629750,56005833,"Glyma.18G276000",55818654,55823401,"KOG1552 - Predicted alpha/beta hydrolase (1 of 25)",4,4,0.75,0.33025,0.13395,0.45543
"Gmax_Wm82.a2.v1_K_18_54829750","OG0008894","K","Gmax_Wm82.a2.v1",18,54829750,54629750,56005833,"Glyma.18G260700",54660451,54661757,"K02183 - calmodulin (CALM)  (1 of 16)",4,4,0.75,0.33025,0.13395,0.45543
"Zmays_RefGen_V4_K_3_210467786","OG0000133","K","Zmays_RefGen_V4",3,210467786,210367786,210567786,"Zm00001d043801",210469627,210473757,"(1 of 11) KOG1552 - Predicted alpha/beta hydrolase",4,1,0,0.441333333333333,0.446933333333333,0.446933333333333
"Zmays_RefGen_V4_K_8_175596168","OG0000697","K","Zmays_RefGen_V4",8,175596168,175495777,175696422,"Zm00001d012500",175521188,175521733,"(1 of 8) PTHR14155//PTHR14155:SF74 - RING FINGER DOMAIN-CONTAINING // RING-H2 FINGER PROTEIN ATL45-RELATED",4,1,0,0.441333333333333,0.446933333333333,0.446933333333333
"Osativa_v7.0_K_11_22946539","OG0008894","K","Osativa_v7.0",11,22946539,22703539,23189539,"LOC_Os11g38780",23060525,23061100,"EF hand family protein, putative",4,6,0.833333333333333,0.369,0.0841333333333333,0.420666666666667
"Osativa_v7.0_K_3_26545712","OG0000995","K","Osativa_v7.0",3,26545712,26302712,26788712,"LOC_Os03g46570",26363070,26364417,"protein binding protein, putative, expressed",4,7,0.857142857142857,0.369,0.0721142857142857,0.418262857142857
"Osativa_v7.0_K_3_26545712","OG0003481","K","Osativa_v7.0",3,26545712,26302712,26788712,"LOC_Os03g46660",26407700,26410691,"glucan endo-1,3-beta-glucosidase precursor, putative, expressed",4,7,0.857142857142857,0.369,0.0721142857142857,0.418262857142857
"Osativa_v7.0_K_9_21647424","OG0002948","K","Osativa_v7.0",9,21647424,21404424,22195075,"LOC_Os09g38350",22082637,22084897,"AMP-binding domain containing protein, expressed",4,8,0.875,0.369,0.0631,0.41646
"Athaliana_TAIR10_K_5_17124954","OG0003481","K","Athaliana_TAIR10",5,17124954,17049954,17199954,"AT5G42720",17130186,17132843,"Glycosyl hydrolase family 17 protein",4,2,0.5,0.423,0.2308,0.41544
"Athaliana_TAIR10_K_5_290180","OG0000697","K","Athaliana_TAIR10",5,290180,215180,365493,"AT5G01880",338899,340253,"RING/U-box superfamily protein",4,2,0.5,0.423,0.2308,0.41544
"Athaliana_TAIR10_K_5_15814259","OG0008894","K","Athaliana_TAIR10",5,15814259,15739259,15941460,"AT5G39670",15883179,15884067,"Calcium-binding EF-hand family protein",4,4,0.75,0.423,0.1154,0.39236
"Athaliana_TAIR10_K_3_307141","OG0000133","K","Athaliana_TAIR10",3,307141,232141,382458,"AT3G01690",256537,258547,"alpha/beta-Hydrolases superfamily protein",4,5,0.8,0.423,0.09232,0.387744
"Zmays_RefGen_V4_K_9_156487957.666667","OG0002948","K","Zmays_RefGen_V4",9,156487957.666667,156352382,156614999,"Zm00001d048446",156586606,156588339,"(1 of 28) PF00501//PF13193 - AMP-binding enzyme (AMP-binding) // AMP-binding enzyme C-terminal domain (AMP-binding_C)",4,4,0.75,0.441333333333333,0.111733333333333,0.379893333333333
"Gmax_Wm82.a2.v1_K_10_1276357","OG0003858","K","Gmax_Wm82.a2.v1",10,1276357,1076357,1477599,"Glyma.10G014300",1278620,1283265,"K02729 - 20S proteasome subunit alpha 5 (PSMA5)  (1 of 4)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_10_38735710","OG0001028","K","Gmax_Wm82.a2.v1",10,38735710,38535710,39678994,"Glyma.10G159300",39341911,39347622,"PTHR34271:SF1 - NUCLEOLAR HISTONE METHYLTRANSFERASE-RELATED PROTEIN (1 of 5)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_11_11262748","OG0000072","K","Gmax_Wm82.a2.v1",11,11262748,11062748,11511777,"Glyma.11G145100",11144477,11150703,"PTHR31223:SF23 - CYTOKININ RIBOSIDE 5'-MONOPHOSPHATE PHOSPHORIBOHYDROLASE LOG1 (1 of 4)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_11_2630521","OG0000138","K","Gmax_Wm82.a2.v1",11,2630521,2430521,2958456,"Glyma.11G035100",2543877,2544470,"PTHR31985:SF11 - ETHYLENE-RESPONSIVE TRANSCRIPTION FACTOR ERF035 (1 of 3)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_11_33814378","OG0007610","K","Gmax_Wm82.a2.v1",11,33814378,33614378,34014378,"Glyma.11G242300",33650435,33657247,"PTHR18934:SF140 - HELICASE , IBR AND ZINC FINGER PROTEIN DOMAIN-CONTAINING PROTEIN (1 of 3)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_11_7364550","OG0001494","K","Gmax_Wm82.a2.v1",11,7364550,7164550,7665799,"Glyma.11G095900",7287276,7288134,"PF14368 - Probable lipid transfer (LTP_2)  (1 of 113)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_12_4936219","OG0002500","K","Gmax_Wm82.a2.v1",12,4936219,4736219,5136219,"Glyma.12G064400",4746377,4751917,"K10575 - ubiquitin-conjugating enzyme E2 G1 (UBE2G1, UBC7)  (1 of 4)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_12_5736896","OG0000072","K","Gmax_Wm82.a2.v1",12,5736896,5536896,5997709,"Glyma.12G076700",5885738,5891879,"PTHR31223:SF23 - CYTOKININ RIBOSIDE 5'-MONOPHOSPHATE PHOSPHORIBOHYDROLASE LOG1 (1 of 4)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_12_6449595","OG0000184","K","Gmax_Wm82.a2.v1",12,6449595,6249595,7806723,"Glyma.12G093600",7654387,7659033,"PTHR31415:SF2 - LATE EMBRYOGENESIS ABUNDANT HYDROXYPROLINE-RICH GLYCOPROTEIN-RELATED (1 of 8)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_13_16794603","OG0009583","K","Gmax_Wm82.a2.v1",13,16794603,16594603,17262998,"Glyma.13G069100",16887570,16893225,"K17892 - ferredoxin-thioredoxin reductase catalytic chain (FTRC)  (1 of 2)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_13_26865258","OG0000040","K","Gmax_Wm82.a2.v1",13,26865258,26665258,27258759,"Glyma.13G156000",27104338,27109785,"PTHR24093:SF257 - ATPASE 6, PLASMA MEMBRANE-TYPE (1 of 3)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_13_30086805","OG0000630","K","Gmax_Wm82.a2.v1",13,30086805,29886805,31203637,"Glyma.13G196700",31042975,31048036,"PTHR23086:SF29 - PHOSPHATIDYLINOSITOL 4-PHOSPHATE 5-KINASE 6 (1 of 3)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_13_33868275","OG0003265","K","Gmax_Wm82.a2.v1",13,33868275,33668275,34068275,"Glyma.13G228300",34054303,34058139,"PTHR27000:SF154 - LEUCINE-RICH REPEAT RECEPTOR-LIKE PROTEIN KINASE (1 of 4)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_13_35445609","OG0011465","K","Gmax_Wm82.a2.v1",13,35445609,35245609,36057223,"Glyma.13G253400",35958196,35959874,"",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_13_40775303","OG0000184","K","Gmax_Wm82.a2.v1",13,40775303,40575303,40975303,"Glyma.13G313700",40902956,40904226,"PTHR31415:SF2 - LATE EMBRYOGENESIS ABUNDANT HYDROXYPROLINE-RICH GLYCOPROTEIN-RELATED (1 of 8)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_14_12783055","OG0001324","K","Gmax_Wm82.a2.v1",14,12783055,12583055,13893626,"Glyma.14G113400",13365240,13366605,"",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_14_2258981","OG0007391","K","Gmax_Wm82.a2.v1",14,2258981,2058981,2458981,"Glyma.14G031600",2300463,2308888,"PTHR18934:SF115 - NUCLEAR DEIH-BOXHELICASE-RELATED (1 of 2)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_14_41331537","OG0006216","K","Gmax_Wm82.a2.v1",14,41331537,41131537,41555841,"Glyma.14G166600",41176138,41178894,"",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_14_45667736","OG0002003","K","Gmax_Wm82.a2.v1",14,45667736,45467736,45915533,"Glyma.14G190400",45536719,45544087,"",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_15_12150934","OG0009899","K","Gmax_Wm82.a2.v1",15,12150934,11950934,13085947,"Glyma.15G149000",12269853,12277180,"K11491 - condensin-2 complex subunit D3 (NCAPD3)  (1 of 2)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_15_7743865","OG0008874","K","Gmax_Wm82.a2.v1",15,7743865,7543865,8027222,"Glyma.15G097700",7581036,7582274,"K19073 - divinyl chlorophyllide a 8-vinyl-reductase (DVR)  (1 of 2)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_16_25072160","OG0003261","K","Gmax_Wm82.a2.v1",16,25072160,24872160,25371199,"Glyma.16G113800",25198791,25199452,"PTHR11132//PTHR11132:SF124 - SOLUTE CARRIER FAMILY 35 // SUBFAMILY NOT NAMED (1 of 1)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_16_26407713","OG0001775","K","Gmax_Wm82.a2.v1",16,26407713,26207713,26934085,"Glyma.16G118900",26497420,26500879,"1.1.1.41 - Isocitrate dehydrogenase (NAD(+)) / Nicotinamide adenine dinucleotide isocitrate dehydrogenase (1 of 6)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_16_28619365","OG0002309","K","Gmax_Wm82.a2.v1",16,28619365,28419365,28819365,"Glyma.16G131800",28739594,28745224,"PTHR23421:SF79 - BETA-GALACTOSIDASE 3 (1 of 6)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_16_30242956","OG0001112","K","Gmax_Wm82.a2.v1",16,30242956,30042956,31072152,"Glyma.16G147300",30808388,30815603,"K00928 - aspartate kinase (lysC)  (1 of 3)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_16_3271365","OG0000396","K","Gmax_Wm82.a2.v1",16,3271365,3071365,3504152,"Glyma.16G032700",3094789,3099121,"PTHR27001:SF156 - PROTEIN KINASE FAMILY PROTEIN (1 of 5)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_16_37665286","OG0008886","K","Gmax_Wm82.a2.v1",16,37665286,37465286,37901598,"Glyma.16G220200",37737100,37741223,"PTHR11584 - SERINE/THREONINE PROTEIN KINASE (1 of 5)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_16_4293433","OG0011076","K","Gmax_Wm82.a2.v1",16,4293433,4093433,4575029,"Glyma.16G046000",4348258,4360521,"PTHR14025:SF21 - DEAD/DEAH BOX HELICASE-RELATED (1 of 2)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_17_12872547","OG0000493","K","Gmax_Wm82.a2.v1",17,12872547,12672547,13292426,"Glyma.17G152700",12736004,12742355,"",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_17_14077904","OG0000907","K","Gmax_Wm82.a2.v1",17,14077904,13877904,14359440,"Glyma.17G162000",14172324,14173731,"PTHR31304:SF6 - LOB DOMAIN-CONTAINING PROTEIN 37-RELATED (1 of 6)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_17_28523512","OG0000138","K","Gmax_Wm82.a2.v1",17,28523512,28323512,29042708,"Glyma.17G194100",28985214,28985927,"K09286 - EREBP-like factor (EREBP)  (1 of 69)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_17_30921457","OG0000843","K","Gmax_Wm82.a2.v1",17,30921457,30721457,31121457,"Glyma.17G196800",30816712,30820557,"",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_17_37479587","OG0000072","K","Gmax_Wm82.a2.v1",17,37479587,37279587,38382746,"Glyma.17G227200",38184820,38193145,"PTHR31223:SF4 - CYTOKININ RIBOSIDE 5'-MONOPHOSPHATE PHOSPHORIBOHYDROLASE LOG8-RELATED (1 of 4)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_17_7803078","OG0000943","K","Gmax_Wm82.a2.v1",17,7803078,7603078,8076713,"Glyma.17G098600",7779339,7780765,"K02997 - small subunit ribosomal protein S9e (RP-S9e, RPS9)  (1 of 4)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_18_21416584","OG0007624","K","Gmax_Wm82.a2.v1",18,21416584,21216584,21616584,"Glyma.18G140900",21505256,21507050,"PTHR33926:SF2 - PROTEIN TIC 22, CHLOROPLASTIC (1 of 3)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_18_57494903","OG0001263","K","Gmax_Wm82.a2.v1",18,57494903,57294903,57733306,"Glyma.18G296300",57374071,57378281,"K01809 - mannose-6-phosphate isomerase (manA, MPI)  (1 of 3)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_18_6983776","OG0004673","K","Gmax_Wm82.a2.v1",18,6983776,6783776,8137230,"Glyma.18G075000",7106464,7112929,"K14835 - ribosomal RNA methyltransferase Nop2 [EC:2.1.1.-] (NOP2)  (1 of 2)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_19_17144473","OG0003771","K","Gmax_Wm82.a2.v1",19,17144473,16944473,20352897,"Glyma.19G067800",19699919,19704349,"K02503 - histidine triad (HIT) family protein (HINT1, hinT, hit)  (1 of 1)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_19_27436959","OG0003147","K","Gmax_Wm82.a2.v1",19,27436959,27236959,27791728,"Glyma.19G075200",27267220,27272802,"K02871 - large subunit ribosomal protein L13 (RP-L13, MRPL13, rplM)  (1 of 4)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_19_3273565","OG0008465","K","Gmax_Wm82.a2.v1",19,3273565,3073565,3473565,"Glyma.19G025400",3185417,3188154,"PTHR33971:SF1 - GENOMIC DNA, CHROMOSOME 3, P1 CLONE:MRI12 (1 of 1)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_19_35657941","OG0011076","K","Gmax_Wm82.a2.v1",19,35657941,35457941,35879943,"Glyma.19G106000",35670523,35692261,"",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_19_38142874","OG0002912","K","Gmax_Wm82.a2.v1",19,38142874,37942874,38409047,"Glyma.19G121800",38009980,38012834,"PTHR34267:SF1 - AT0ZI1 PROTEIN (1 of 4)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_19_39081578","OG0003568","K","Gmax_Wm82.a2.v1",19,39081578,38881578,39281578,"Glyma.19G129500",38884116,38901744,"PTHR12917//PTHR12917:SF20 - ASPARTYL PROTEASE DDI-RELATED // SUBFAMILY NOT NAMED (1 of 2)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_1_3375794","OG0004917","K","Gmax_Wm82.a2.v1",1,3375794,3175794,3988872,"Glyma.01G032500",3415166,3425683,"K01868 - threonyl-tRNA synthetase (TARS, thrS)  (1 of 3)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_1_48609048","OG0000138","K","Gmax_Wm82.a2.v1",1,48609048,48409048,49194432,"Glyma.01G147600",48431780,48432989,"K09286 - EREBP-like factor (EREBP)  (1 of 69)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_1_52592295","OG0000907","K","Gmax_Wm82.a2.v1",1,52592295,52392295,52905825,"Glyma.01G192600",52700648,52702980,"PTHR31304:SF6 - LOB DOMAIN-CONTAINING PROTEIN 37-RELATED (1 of 6)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_20_208950","OG0002695","K","Gmax_Wm82.a2.v1",20,208950,8950,808620,"Glyma.20G006000",592947,597814,"PTHR31314:SF10 - HOMEODOMAIN-LIKE SUPERFAMILY PROTEIN-RELATED (1 of 6)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_20_25506090","OG0000702","K","Gmax_Wm82.a2.v1",20,25506090,25306090,26414468,"Glyma.20G071200",25316540,25366827,"PF12436//PF13423//PF14533 - ICP0-binding domain of Ubiquitin-specific protease 7 (USP7_ICP0_bdg)  // Ubiquitin carboxyl-terminal hydrolase (UCH_1)  // Ubiquitin-specific protease C-terminal (USP7_C2)  (1 of 1)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_20_35320625","OG0003858","K","Gmax_Wm82.a2.v1",20,35320625,35120625,35864974,"Glyma.20G109600",35200934,35205885,"K02729 - 20S proteasome subunit alpha 5 (PSMA5)  (1 of 4)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_20_47445161","OG0003906","K","Gmax_Wm82.a2.v1",20,47445161,47245161,47645161,"Glyma.20G241900",47276101,47281197,"",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_2_13400663","OG0001858","K","Gmax_Wm82.a2.v1",2,13400663,13200663,14124946,"Glyma.02G131700",13584868,13589104,"PTHR22952:SF158 - ABSCISIC ACID-INSENSITIVE 5-LIKE PROTEIN 6 (1 of 2)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_2_30471217","OG0003979","K","Gmax_Wm82.a2.v1",2,30471217,30271217,36668561,"Glyma.02G193200",36516965,36523077,"PTHR34560:SF1 - POLYKETIDE CYCLASE/DEHYDRASE AND LIPID TRANSPORT SUPERFAMILY PROTEIN (1 of 4)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_2_41090460","OG0002003","K","Gmax_Wm82.a2.v1",2,41090460,40890460,41408641,"Glyma.02G223700",41140729,41148151,"PTHR31717:SF8 - ZINC FINGER PROTEIN CONSTANS-LIKE 10-RELATED (1 of 4)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_2_4596701","OG0002309","K","Gmax_Wm82.a2.v1",2,4596701,4396701,5085576,"Glyma.02G051700",4701890,4708072,"PTHR23421:SF79 - BETA-GALACTOSIDASE 3 (1 of 6)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_2_5543527","OG0001112","K","Gmax_Wm82.a2.v1",2,5543527,5343527,6112968,"Glyma.02G066100",5865034,5871709,"K00928 - aspartate kinase (lysC)  (1 of 3)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_2_8262596","OG0000058","K","Gmax_Wm82.a2.v1",2,8262596,8062596,8578556,"Glyma.02G091900",8146062,8149820,"PTHR11937//PTHR11937:SF255 - ACTIN // SUBFAMILY NOT NAMED (1 of 9)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_3_42016419","OG0002290","K","Gmax_Wm82.a2.v1",3,42016419,41816419,42461733,"Glyma.03G217400",42133343,42137054,"K08489 - syntaxin 16 (STX16)  (1 of 4)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_3_43150478","OG0000802","K","Gmax_Wm82.a2.v1",3,43150478,42950478,43704536,"Glyma.03G229200",43129515,43134032,"",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_4_43702009","OG0000040","K","Gmax_Wm82.a2.v1",4,43702009,43502009,43913363,"Glyma.04G174800",43654268,43660992,"PTHR24093:SF264 - ATPASE 4, PLASMA MEMBRANE-TYPE (1 of 6)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_4_48141965","OG0010024","K","Gmax_Wm82.a2.v1",4,48141965,47941965,48602016,"Glyma.04G212900",48454974,48460147,"",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_4_50946442","OG0000647","K","Gmax_Wm82.a2.v1",4,50946442,50746442,51515650,"Glyma.04G242300",51036742,51037897,"PTHR33021:SF9 - BASIC BLUE PROTEIN (1 of 5)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_5_21750","OG0000058","K","Gmax_Wm82.a2.v1",5,21750,1,221750,"Glyma.05G000900",82568,85890,"",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
"Gmax_Wm82.a2.v1_K_5_3059938","OG0005226","K","Gmax_Wm82.a2.v1",5,3059938,2859938,4005723,"Glyma.05G042200",3775886,3777316,"PTHR34806:SF1 - HIGH-AFFINITY NITRATE TRANSPORTER 3.1-RELATED (1 of 2)",3,1,0,0.411677272727273,0.352993636363636,0.352993636363636
