"loci","Orthogroup","trait","org","Chromosome Name","bp","start","end","Gene Name","Gene Start (bp)","Gene End (bp)","Description","present","genecount","gFDR","pFDR","rank","rank_new"
"Gmax_Wm82.a2.v1_Se_15_1507399","OG0004954","Se","Gmax_Wm82.a2.v1",15,1507399,1307399,2110780,"Glyma.15G020300",1573643,1577917,"",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_15_16961359","OG0007362","Se","Gmax_Wm82.a2.v1",15,16961359,16761359,17161359,"Glyma.15G177500",16858487,16869780,"PTHR23091:SF278 - ACYL-COA N-ACYLTRANSFERASES-LIKE PROTEIN (1 of 4)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_15_49362465","OG0001074","Se","Gmax_Wm82.a2.v1",15,49362465,49162465,50522907,"Glyma.15G263400",49649271,49658032,"PTHR10926//PTHR10926:SF30 - CELL CYCLE CONTROL PROTEIN 50 // SUBFAMILY NOT NAMED (1 of 4)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_15_548936","OG0000040","Se","Gmax_Wm82.a2.v1",15,548936,348936,748936,"Glyma.15G004300",390297,394072,"PTHR24093:SF355 - ATPASE 1, PLASMA MEMBRANE-TYPE-RELATED (1 of 5)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_16_2428113","OG0005901","Se","Gmax_Wm82.a2.v1",16,2428113,2228113,2628113,"Glyma.16G026000",2533608,2536343,"PF01535//PF13041//PF14432 - PPR repeat (PPR)  // PPR repeat family (PPR_2)  // DYW family of nucleic acid deaminases (DYW_deaminase)  (1 of 113)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_16_29658865","OG0001478","Se","Gmax_Wm82.a2.v1",16,29658865,29458865,29873580,"Glyma.16G139500",29686243,29690410,"K06287 - septum formation protein (maf)  (1 of 3)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_16_4360492","OG0001777","Se","Gmax_Wm82.a2.v1",16,4360492,4160492,4560492,"Glyma.16G046500",4427265,4428578,"K02978 - small subunit ribosomal protein S27e (RP-S27e, RPS27)  (1 of 5)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_16_985242","OG0000346","Se","Gmax_Wm82.a2.v1",16,985242,785242,1783629,"Glyma.16G015200",1327615,1328500,"PTHR33102:SF14 - DVL19-RELATED (1 of 2)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_17_2155046","OG0011293","Se","Gmax_Wm82.a2.v1",17,2155046,1955046,2360065,"Glyma.17G028900",2140149,2144185,"PTHR22904:SF169 - RNA POLYMERASE II-ASSOCIATED PROTEIN 3 (1 of 2)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_17_28887667","OG0000138","Se","Gmax_Wm82.a2.v1",17,28887667,28687667,29218713,"Glyma.17G194100",28985214,28985927,"K09286 - EREBP-like factor (EREBP)  (1 of 69)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_17_37832083","OG0011702","Se","Gmax_Wm82.a2.v1",17,37832083,37632083,38032083,"Glyma.17G225900",38011908,38012862,"",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_17_39603760","OG0006223","Se","Gmax_Wm82.a2.v1",17,39603760,39403760,40106257,"Glyma.17G243600",39931255,39933835,"PF14290 - Domain of unknown function (DUF4370) (DUF4370)  (1 of 2)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_17_7913612","OG0000040","Se","Gmax_Wm82.a2.v1",17,7913612,7713612,8829670,"Glyma.17G103700",8138957,8144091,"PTHR24093:SF257 - ATPASE 6, PLASMA MEMBRANE-TYPE (1 of 3)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_17_9418936","OG0002155","Se","Gmax_Wm82.a2.v1",17,9418936,9218936,9649414,"Glyma.17G118000",9289868,9293872,"",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_18_13116164","OG0000308","Se","Gmax_Wm82.a2.v1",18,13116164,12916164,13389230,"Glyma.18G110500",13060060,13070455,"",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_18_3513218","OG0000446","Se","Gmax_Wm82.a2.v1",18,3513218,3313218,4483902,"Glyma.18G047800",4153739,4154925,"PTHR31852:SF1 - LATE EMBRYOGENESIS ABUNDANT (LEA) HYDROXYPROLINE-RICH GLYCOPROTEIN-RELATED (1 of 4)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_18_52128516","OG0010152","Se","Gmax_Wm82.a2.v1",18,52128516,51928516,52641065,"Glyma.18G237600",52623526,52629643,"",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_18_7035552","OG0007821","Se","Gmax_Wm82.a2.v1",18,7035552,6835552,8137230,"Glyma.18G073000",6885662,6885793,"",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_18_8955590","OG0002832","Se","Gmax_Wm82.a2.v1",18,8955590,8755590,9244950,"Glyma.18G090800",9018768,9024832,"PTHR31963:SF4 - F11F12.5 PROTEIN (1 of 2)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_19_180451","OG0000908","Se","Gmax_Wm82.a2.v1",19,180451,1,380451,"Glyma.19G001200",92164,94339,"K03262 - translation initiation factor 5 (EIF5)  (1 of 5)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_19_1994703","OG0000040","Se","Gmax_Wm82.a2.v1",19,1994703,1794703,2203331,"Glyma.19G019200",2051713,2060086,"PTHR24093:SF264 - ATPASE 4, PLASMA MEMBRANE-TYPE (1 of 6)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_19_42660617","OG0000119","Se","Gmax_Wm82.a2.v1",19,42660617,42460617,43193011,"Glyma.19G165300",42610249,42612044,"PF04852 - Protein of unknown function (DUF640) (DUF640)  (1 of 25)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_19_50522847","OG0000750","Se","Gmax_Wm82.a2.v1",19,50522847,50322847,50807336,"Glyma.19G261300",50457092,50462814,"",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_20_10209786","OG0001646","Se","Gmax_Wm82.a2.v1",20,10209786,10009786,10409786,"Glyma.20G050300",10226320,10241515,"",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_20_1196358","OG0001065","Se","Gmax_Wm82.a2.v1",20,1196358,996358,1425703,"Glyma.20G015700",1411768,1413076,"PF00722//PF03083 - Glycosyl hydrolases family 16 (Glyco_hydro_16)  // Sugar efflux transporter for intercellular exchange (MtN3_slv)  (1 of 2)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_20_13655219","OG0001107","Se","Gmax_Wm82.a2.v1",20,13655219,13455219,14254701,"Glyma.20G055900",13721322,13726650,"K00549 - 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (metE)  (1 of 6)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_20_34278387","OG0005101","Se","Gmax_Wm82.a2.v1",20,34278387,34078387,34558343,"Glyma.20G099500",34275736,34292214,"",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_20_34816162","OG0007356","Se","Gmax_Wm82.a2.v1",20,34816162,34616162,35156219,"Glyma.20G107300",34991156,34999277,"PTHR24067:SF97 - UBIQUITIN-CONJUGATING ENZYME E2 24-RELATED (1 of 6)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_20_38652775","OG0002943","Se","Gmax_Wm82.a2.v1",20,38652775,38452775,39160880,"Glyma.20G149100",38775772,38781508,"PTHR12446:SF21 - CRC DOMAIN-CONTAINING PROTEIN TSO1-RELATED (1 of 4)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_20_43337371","OG0002806","Se","Gmax_Wm82.a2.v1",20,43337371,43137371,43537371,"Glyma.20G196700",43451373,43452431,"",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_2_3366836","OG0002393","Se","Gmax_Wm82.a2.v1",2,3366836,3166836,3566836,"Glyma.02G037700",3520357,3525357,"K12393 - AP-1 complex subunit mu (AP1M)  (1 of 4)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_2_42915643","OG0000446","Se","Gmax_Wm82.a2.v1",2,42915643,42715643,43204026,"Glyma.02G239100",42754798,42755899,"PTHR31852:SF1 - LATE EMBRYOGENESIS ABUNDANT (LEA) HYDROXYPROLINE-RICH GLYCOPROTEIN-RELATED (1 of 4)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_2_47262439","OG0000090","Se","Gmax_Wm82.a2.v1",2,47262439,47062439,47715308,"Glyma.02G291300",47075427,47079964,"PTHR24349:SF89 - CALCIUM-DEPENDENT PROTEIN KINASE 29 (1 of 7)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_3_17796387","OG0005887","Se","Gmax_Wm82.a2.v1",3,17796387,17596387,17996387,"Glyma.03G073000",17631539,17639579,"PF01985//PF09737 - CRS1 / YhbY (CRM) domain (CRS1_YhbY)  // De-etiolated protein 1 Det1 (Det1)  (1 of 1)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_3_2224690","OG0001454","Se","Gmax_Wm82.a2.v1",3,2224690,2024690,2424690,"Glyma.03G022700",2358393,2360007,"PTHR31100:SF2 - AT-HOOK MOTIF NUCLEAR LOCALIZED PROTEIN 18-RELATED (1 of 2)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_3_3111469","OG0001441","Se","Gmax_Wm82.a2.v1",3,3111469,2911469,3313741,"Glyma.03G026600",2917050,2918737,"PTHR33593:SF2 - F5O11.5 (1 of 6)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_3_36506727","OG0000393","Se","Gmax_Wm82.a2.v1",3,36506727,36306727,36711776,"Glyma.03G148600",36431048,36432254,"K14490 - histidine-containing phosphotransfer peotein (AHP)  (1 of 19)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_3_38324577","OG0008307","Se","Gmax_Wm82.a2.v1",3,38324577,38124577,38607049,"Glyma.03G171300",38585024,38586078,"PF10215 - Oligosaccaryltransferase (Ost4)  (1 of 4)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_3_40888354","OG0001639","Se","Gmax_Wm82.a2.v1",3,40888354,40688354,41436923,"Glyma.03G199500",40834447,40838248,"",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_3_6477854","OG0000350","Se","Gmax_Wm82.a2.v1",3,6477854,6277854,6892130,"Glyma.03G051000",6644530,6644845,"",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_4_1547465","OG0000494","Se","Gmax_Wm82.a2.v1",4,1547465,1347465,2034955,"Glyma.04G019500",1525860,1533999,"PTHR11709:SF90 - MULTI-COPPER OXIDASE TYPE I FAMILY PROTEIN-RELATED (1 of 4)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_4_30764494","OG0000350","Se","Gmax_Wm82.a2.v1",4,30764494,30564494,31053371,"Glyma.04G148500",30838240,30839398,"PTHR21596:SF25 - TRANSCRIPTION REGULATOR-LIKE-RELATED (1 of 10)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_4_32721691","OG0000500","Se","Gmax_Wm82.a2.v1",4,32721691,32521691,32921691,"Glyma.04G149900",32603728,32617798,"",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_4_36524173","OG0001806","Se","Gmax_Wm82.a2.v1",4,36524173,36324173,36971132,"Glyma.04G156100",36550833,36553345,"PTHR20855:SF47 - EXPRESSED PROTEIN (1 of 4)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_4_8557002","OG0001769","Se","Gmax_Wm82.a2.v1",4,8557002,8357002,9000333,"Glyma.04G094000",8359193,8360588,"PTHR24078:SF259 - CHAPERONE DNAJ-DOMAIN CONTAINING PROTEIN (1 of 7)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_5_2563867","OG0000040","Se","Gmax_Wm82.a2.v1",5,2563867,2363867,2763867,"Glyma.05G030700",2636251,2642721,"PTHR24093:SF264 - ATPASE 4, PLASMA MEMBRANE-TYPE (1 of 6)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_5_3542634","OG0002877","Se","Gmax_Wm82.a2.v1",5,3542634,3342634,3742634,"Glyma.05G038100",3388905,3391023,"PTHR10093 - IRON-SULFUR CLUSTER ASSEMBLY ENZYME  NIFU HOMOLOG (1 of 4)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_5_41404483","OG0005887","Se","Gmax_Wm82.a2.v1",5,41404483,41204483,41852756,"Glyma.05G236500",41281427,41286905,"PF01985 - CRS1 / YhbY (CRM) domain (CRS1_YhbY)  (1 of 27)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_6_16070707","OG0000571","Se","Gmax_Wm82.a2.v1",6,16070707,15870707,16270707,"Glyma.06G185900",16147447,16149550,"PTHR22844:SF159 - F3I6.5 PROTEIN (1 of 6)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_6_16484446","OG0000040","Se","Gmax_Wm82.a2.v1",6,16484446,16284446,17744428,"Glyma.06G189900",16673749,16680536,"PTHR24093:SF264 - ATPASE 4, PLASMA MEMBRANE-TYPE (1 of 6)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_6_29734583","OG0001806","Se","Gmax_Wm82.a2.v1",6,29734583,29534583,29934583,"Glyma.06G223600",29638175,29641523,"PTHR20855:SF47 - EXPRESSED PROTEIN (1 of 4)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_6_4835287","OG0000479","Se","Gmax_Wm82.a2.v1",6,4835287,4635287,5035287,"Glyma.06G064800",4928369,4933344,"K14502 - protein brassinosteroid insensitive 2 (BIN2)  (1 of 12)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_6_5729763","OG0000040","Se","Gmax_Wm82.a2.v1",6,5729763,5529763,6269381,"Glyma.06G076100",5893905,5901500,"K01535 - H+-transporting ATPase (E3.6.3.6)  (1 of 24)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_7_190501","OG0008081","Se","Gmax_Wm82.a2.v1",7,190501,1,479004,"Glyma.07G003700",281724,282948,"K02135 - F-type H+-transporting ATPase subunit epsilon (ATPeF1E, ATP5E, ATP15)  (1 of 1)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_7_7537962","OG0002206","Se","Gmax_Wm82.a2.v1",7,7537962,7337962,7858072,"Glyma.07G080900",7381339,7405785,"PTHR11945:SF208 - MADS-BOX PROTEIN SOC1 (1 of 5)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_7_8787553","OG0001083","Se","Gmax_Wm82.a2.v1",7,8787553,8587553,9367548,"Glyma.07G092900",8676834,8679315,"",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_8_16138790","OG0004954","Se","Gmax_Wm82.a2.v1",8,16138790,15938790,16342890,"Glyma.08G200700",16232246,16235957,"",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_8_3088445","OG0005887","Se","Gmax_Wm82.a2.v1",8,3088445,2888445,3507666,"Glyma.08G043700",3438606,3444160,"",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_8_43918009","OG0002832","Se","Gmax_Wm82.a2.v1",8,43918009,43718009,44284665,"Glyma.08G321700",44055392,44061371,"PTHR31963:SF4 - F11F12.5 PROTEIN (1 of 2)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_9_11815924","OG0010706","Se","Gmax_Wm82.a2.v1",9,11815924,11615924,12015924,"Glyma.09G089200",11822012,11827126,"",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_9_33673597","OG0008823","Se","Gmax_Wm82.a2.v1",9,33673597,33473597,33873597,"Glyma.09G134600",33499220,33503041,"PTHR31896:SF4 - BAHD ACYLTRANSFERASE DCR (1 of 2)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_9_36992592","OG0002859","Se","Gmax_Wm82.a2.v1",9,36992592,36792592,37192592,"Glyma.09G149200",36886005,36888169,"",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_9_38162992","OG0000880","Se","Gmax_Wm82.a2.v1",9,38162992,37962992,40723541,"Glyma.09G165300",38939659,38940947,"PTHR11527:SF171 - ALPHA-CRYSTALLIN DOMAIN OF HEAT SHOCK PROTEIN-CONTAINING PROTEIN (1 of 1)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_9_8172547","OG0004498","Se","Gmax_Wm82.a2.v1",9,8172547,7972547,8403275,"Glyma.09G076200",8313447,8315864,"PTHR31707:SF39 - PECTINESTERASE/PECTINESTERASE INHIBITOR 12-RELATED (1 of 5)",3,1,0,0.3642,0.38148,0.38148
"Gmax_Wm82.a2.v1_Se_8_4806741","OG0002872","Se","Gmax_Wm82.a2.v1",8,4806741,4606741,5332603,"Glyma.08G059900",4616457,4618234,"PTHR10641:SF586 - MYB TRANSCRIPTION FACTOR-RELATED (1 of 5)",4,4,0.75,0.467,0.1066,0.36244
"Sbicolor_v3.1.1_Se_10_2144939","OG0001454","Se","Sbicolor_v3.1.1",10,2144939,2044939,2244939,"Sobic.010G027300",2204328,2206240,"similar to Putative uncharacterized protein",3,1,0,0.420455555555556,0.347726666666667,0.347726666666667
"Sbicolor_v3.1.1_Se_10_49536872","OG0007654","Se","Sbicolor_v3.1.1",10,49536872,49436872,49636872,"Sobic.010G167800",49588916,49591069,"similar to Putative NIC2",3,1,0,0.420455555555556,0.347726666666667,0.347726666666667
"Sbicolor_v3.1.1_Se_10_55527635","OG0001806","Se","Sbicolor_v3.1.1",10,55527635,55427635,55627635,"Sobic.010G212000",55491039,55493825,"similar to Putative uncharacterized protein",3,1,0,0.420455555555556,0.347726666666667,0.347726666666667
"Sbicolor_v3.1.1_Se_1_19104819","OG0010963","Se","Sbicolor_v3.1.1",1,19104819,19004819,19204819,"Sobic.001G208900",19118563,19120416,"similar to Putative uncharacterized protein OSJNBa0051D19.20",3,1,0,0.420455555555556,0.347726666666667,0.347726666666667
"Sbicolor_v3.1.1_Se_1_21469663","OG0002341","Se","Sbicolor_v3.1.1",1,21469663,21369663,21569663,"Sobic.001G224200",21473979,21480077,"similar to H0714H04.9 protein",3,1,0,0.420455555555556,0.347726666666667,0.347726666666667
"Sbicolor_v3.1.1_Se_2_1609873","OG0001441","Se","Sbicolor_v3.1.1",2,1609873,1509873,1709873,"Sobic.002G017800",1598017,1600220,"similar to Os02g0455400 protein",3,1,0,0.420455555555556,0.347726666666667,0.347726666666667
"Sbicolor_v3.1.1_Se_2_8474765","OG0007821","Se","Sbicolor_v3.1.1",2,8474765,8374765,8574765,"Sobic.002G080150",8446775,8446882,"",3,1,0,0.420455555555556,0.347726666666667,0.347726666666667
"Sbicolor_v3.1.1_Se_3_1692372","OG0007239","Se","Sbicolor_v3.1.1",3,1692372,1592372,1792372,"Sobic.003G019200",1718270,1719296,"similar to Putative uncharacterized protein",3,1,0,0.420455555555556,0.347726666666667,0.347726666666667
"Sbicolor_v3.1.1_Se_3_54964312","OG0008081","Se","Sbicolor_v3.1.1",3,54964312,54864312,55064312,"Sobic.003G215700",55064283,55067374,"similar to ATP synthase epsilon chain, mitochondrial",3,1,0,0.420455555555556,0.347726666666667,0.347726666666667
"Sbicolor_v3.1.1_Se_3_59004236","OG0002900","Se","Sbicolor_v3.1.1",3,59004236,58904236,59104236,"Sobic.003G252500",59091102,59098011,"PTHR12741:SF14 - CALLOSE SYNTHASE 12 (1 of 1)",3,1,0,0.420455555555556,0.347726666666667,0.347726666666667
"Sbicolor_v3.1.1_Se_3_60794138","OG0002393","Se","Sbicolor_v3.1.1",3,60794138,60694138,60894138,"Sobic.003G270600",60727143,60735273,"similar to Os01g0703600 protein",3,1,0,0.420455555555556,0.347726666666667,0.347726666666667
"Sbicolor_v3.1.1_Se_3_74362019","OG0005101","Se","Sbicolor_v3.1.1",3,74362019,74262019,74462019,"Sobic.003G444800",74284328,74297114,"",3,1,0,0.420455555555556,0.347726666666667,0.347726666666667
