"loci","Orthogroup","trait","org","Chromosome Name","bp","start","end","Gene Name","Gene Start (bp)","Gene End (bp)","Description","present","genecount","gFDR","pFDR","rank","rank_new"
"Gmax_Wm82.a2.v1_Mo_10_46578049","OG0004400","Mo","Gmax_Wm82.a2.v1",10,46578049,46378049,46792147,"Glyma.10G238600",46708921,46712444,"K03014 - DNA-directed RNA polymerases I, II, and III subunit RPABC2 (RPB6, POLR2F)  (1 of 2)",4,2,0.5,0.351957894736842,0.259216842105263,0.466590315789474
"Gmax_Wm82.a2.v1_Mo_14_3763434","OG0000105","Mo","Gmax_Wm82.a2.v1",14,3763434,3563434,3963434,"Glyma.14G048100",3731114,3734460,"PF00069//PF00560//PF08263//PF13855 - Protein kinase domain (Pkinase)  // Leucine Rich Repeat (LRR_1)  // Leucine rich repeat N-terminal domain (LRRNT_2)  // Leucine rich repeat (LRR_8)  (1 of 88)",4,2,0.5,0.351957894736842,0.259216842105263,0.466590315789474
"Gmax_Wm82.a2.v1_Mo_14_3763434","OG0000093","Mo","Gmax_Wm82.a2.v1",14,3763434,3563434,3963434,"Glyma.14G050100",3931766,3932937,"",4,2,0.5,0.351957894736842,0.259216842105263,0.466590315789474
"Gmax_Wm82.a2.v1_Mo_15_2793134","OG0000054","Mo","Gmax_Wm82.a2.v1",15,2793134,2593134,3382673,"Glyma.15G032300",2596749,2598273,"K11253 - histone H3 (H3)  (1 of 22)",4,2,0.5,0.351957894736842,0.259216842105263,0.466590315789474
"Gmax_Wm82.a2.v1_Mo_16_30654715","OG0000191","Mo","Gmax_Wm82.a2.v1",16,30654715,30454715,30877411,"Glyma.16G145100",30578388,30581421,"PTHR10992:SF820 - METHYLESTERASE 1-RELATED (1 of 11)",4,2,0.5,0.351957894736842,0.259216842105263,0.466590315789474
"Gmax_Wm82.a2.v1_Mo_16_30654715","OG0000191","Mo","Gmax_Wm82.a2.v1",16,30654715,30454715,30877411,"Glyma.16G145200",30586018,30588859,"PTHR10992:SF820 - METHYLESTERASE 1-RELATED (1 of 11)",4,2,0.5,0.351957894736842,0.259216842105263,0.466590315789474
"Gmax_Wm82.a2.v1_Mo_2_6044156","OG0000394","Mo","Gmax_Wm82.a2.v1",2,6044156,5844156,6626450,"Glyma.02G069200",6099269,6100696,"PTHR11362:SF9 - PROTEIN FLOWERING LOCUS T-RELATED (1 of 13)",4,2,0.5,0.351957894736842,0.259216842105263,0.466590315789474
"Gmax_Wm82.a2.v1_Mo_9_38018579","OG0000538","Mo","Gmax_Wm82.a2.v1",9,38018579,37818579,38218579,"Glyma.09G155400",37848195,37851767,"PTHR24078//PTHR24078:SF208 - DNAJ HOMOLOG SUBFAMILY C MEMBER // SUBFAMILY NOT NAMED (1 of 2)",4,2,0.5,0.351957894736842,0.259216842105263,0.466590315789474
"Athaliana_TAIR10_Mo_3_12488026","OG0003146","Mo","Athaliana_TAIR10",3,12488026,12413026,12563026,"AT3G30775",12448636,12451248,"Methylenetetrahydrofolate reductase family protein",4,1,0,0.427076923076923,0.458338461538462,0.458338461538462
"Gmax_Wm82.a2.v1_Mo_10_2377469","OG0000315","Mo","Gmax_Wm82.a2.v1",10,2377469,2177469,2690861,"Glyma.10G029700",2587971,2592516,"PTHR10593:SF20 - INDETERMINATE-DOMAIN 12 PROTEIN (1 of 4)",4,3,0.666666666666667,0.351957894736842,0.172811228070175,0.449309192982456
"Gmax_Wm82.a2.v1_Mo_10_48147731","OG0007947","Mo","Gmax_Wm82.a2.v1",10,48147731,47947731,48413954,"Glyma.10G251600",47973002,47974903,"K12669 - oligosaccharyltransferase complex subunit gamma (OST3, OST6)  (1 of 2)",4,3,0.666666666666667,0.351957894736842,0.172811228070175,0.449309192982456
"Gmax_Wm82.a2.v1_Mo_10_48147731","OG0007780","Mo","Gmax_Wm82.a2.v1",10,48147731,47947731,48413954,"Glyma.10G255400",48232572,48236629,"2.6.1.11 - Acetylornithine transaminase / Succinylornithine aminotransferase (1 of 2)",4,3,0.666666666666667,0.351957894736842,0.172811228070175,0.449309192982456
"Gmax_Wm82.a2.v1_Mo_11_1784428","OG0001039","Mo","Gmax_Wm82.a2.v1",11,1784428,1584428,1984428,"Glyma.11G026000",1831348,1836883,"PTHR14155//PTHR14155:SF186 - RING FINGER DOMAIN-CONTAINING // SUBFAMILY NOT NAMED (1 of 2)",4,3,0.666666666666667,0.351957894736842,0.172811228070175,0.449309192982456
"Gmax_Wm82.a2.v1_Mo_12_36452567","OG0004039","Mo","Gmax_Wm82.a2.v1",12,36452567,36252567,37399719,"Glyma.12G210000",36915279,36919294,"K00053 - ketol-acid reductoisomerase (ilvC)  (1 of 3)",4,3,0.666666666666667,0.351957894736842,0.172811228070175,0.449309192982456
"Gmax_Wm82.a2.v1_Mo_13_36896763","OG0000093","Mo","Gmax_Wm82.a2.v1",13,36896763,36696763,37729648,"Glyma.13G274100",37556844,37559697,"PF00847 - AP2 domain (AP2)  (1 of 354)",4,3,0.666666666666667,0.351957894736842,0.172811228070175,0.449309192982456
"Gmax_Wm82.a2.v1_Mo_15_49900488","OG0002002","Mo","Gmax_Wm82.a2.v1",15,49900488,49700488,50100488,"Glyma.15G265500",50038201,50042051,"PTHR13683:SF280 - ASPARTYL PROTEASE FAMILY PROTEIN (1 of 2)",4,3,0.666666666666667,0.351957894736842,0.172811228070175,0.449309192982456
"Gmax_Wm82.a2.v1_Mo_18_9216245","OG0000093","Mo","Gmax_Wm82.a2.v1",18,9216245,9016245,9863419,"Glyma.18G091600",9165090,9166656,"K09286 - EREBP-like factor (EREBP)  (1 of 69)",4,3,0.666666666666667,0.351957894736842,0.172811228070175,0.449309192982456
"Gmax_Wm82.a2.v1_Mo_2_10903396","OG0003506","Mo","Gmax_Wm82.a2.v1",2,10903396,10703396,11103396,"Glyma.02G112000",10852955,10859361,"",4,3,0.666666666666667,0.351957894736842,0.172811228070175,0.449309192982456
"Gmax_Wm82.a2.v1_Mo_2_3750228","OG0001012","Mo","Gmax_Wm82.a2.v1",2,3750228,3550228,4026362,"Glyma.02G041500",3902050,3908485,"",4,3,0.666666666666667,0.351957894736842,0.172811228070175,0.449309192982456
"Gmax_Wm82.a2.v1_Mo_2_3750228","OG0004126","Mo","Gmax_Wm82.a2.v1",2,3750228,3550228,4026362,"Glyma.02G041400",3873123,3892882,"PTHR24115:SF469 - KINESIN-LIKE PROTEIN KCA1-RELATED (1 of 4)",4,3,0.666666666666667,0.351957894736842,0.172811228070175,0.449309192982456
"Gmax_Wm82.a2.v1_Mo_2_43976713","OG0002167","Mo","Gmax_Wm82.a2.v1",2,43976713,43776713,44241770,"Glyma.02G255500",44240358,44242714,"",4,3,0.666666666666667,0.351957894736842,0.172811228070175,0.449309192982456
"Gmax_Wm82.a2.v1_Mo_4_1011611","OG0000388","Mo","Gmax_Wm82.a2.v1",4,1011611,811611,1670144,"Glyma.04G010300",815525,817018,"PTHR22952//PTHR22952:SF182 - CAMP-RESPONSE ELEMENT BINDING PROTEIN-RELATED // SUBFAMILY NOT NAMED (1 of 9)",4,3,0.666666666666667,0.351957894736842,0.172811228070175,0.449309192982456
"Gmax_Wm82.a2.v1_Mo_8_13906530","OG0004403","Mo","Gmax_Wm82.a2.v1",8,13906530,13706530,14164121,"Glyma.08G173300",13790824,13792888,"K14775 - ribosome biogenesis protein UTP30 (UTP30, RSL1D1)  (1 of 2)",4,3,0.666666666666667,0.351957894736842,0.172811228070175,0.449309192982456
"Gmax_Wm82.a2.v1_Mo_8_43763503","OG0000093","Mo","Gmax_Wm82.a2.v1",8,43763503,43563503,43994081,"Glyma.08G320700",43973195,43975454,"K09286 - EREBP-like factor (EREBP)  (1 of 69)",4,3,0.666666666666667,0.351957894736842,0.172811228070175,0.449309192982456
"Sbicolor_v3.1.1_Mo_10_52965914","OG0000640","Mo","Sbicolor_v3.1.1",10,52965914,52865914,53065914,"Sobic.010G188300",52886125,52888931,"similar to Fructose-bisphosphate aldolase",4,2,0.5,0.378,0.2488,0.44784
"Sbicolor_v3.1.1_Mo_10_9811379","OG0000861","Mo","Sbicolor_v3.1.1",10,9811379,9711379,9911379,"Sobic.010G103500",9705948,9711955,"similar to Myosin II heavy chain-like",4,2,0.5,0.378,0.2488,0.44784
"Sbicolor_v3.1.1_Mo_2_18095231","OG0004400","Mo","Sbicolor_v3.1.1",2,18095231,17995231,18195231,"Sobic.002G129200",18009064,18016782,"similar to Putative uncharacterized protein",4,2,0.5,0.378,0.2488,0.44784
"Sbicolor_v3.1.1_Mo_2_18095231","OG0001039","Mo","Sbicolor_v3.1.1",2,18095231,17995231,18195231,"Sobic.002G129000",17990815,17996541,"similar to Putative RES protein",4,2,0.5,0.378,0.2488,0.44784
"Sbicolor_v3.1.1_Mo_6_43974605","OG0001902","Mo","Sbicolor_v3.1.1",6,43974605,43874605,44074605,"Sobic.006G075600",43988258,43994382,"similar to OSIGBa0092M08.13 protein",4,2,0.5,0.378,0.2488,0.44784
"Gmax_Wm82.a2.v1_Mo_13_44281667","OG0006313","Mo","Gmax_Wm82.a2.v1",13,44281667,44081667,44557080,"Glyma.13G356900",44491113,44500843,"KOG4673 - Transcription factor TMF, TATA element modulatory factor (1 of 2)",4,4,0.75,0.351957894736842,0.129608421052632,0.440668631578947
"Gmax_Wm82.a2.v1_Mo_13_45072278","OG0003913","Mo","Gmax_Wm82.a2.v1",13,45072278,44872278,45272278,"Glyma.13G362400",44914656,44919652,"3.1.3.76 - Lipid-phosphate phosphatase / Soluble epoxide hydrolase (1 of 5)",4,4,0.75,0.351957894736842,0.129608421052632,0.440668631578947
"Gmax_Wm82.a2.v1_Mo_14_401577","OG0000640","Mo","Gmax_Wm82.a2.v1",14,401577,201577,1174027,"Glyma.14G010900",827469,830016,"PTHR11627:SF19 - FRUCTOSE-BISPHOSPHATE ALDOLASE-RELATED (1 of 2)",4,4,0.75,0.351957894736842,0.129608421052632,0.440668631578947
"Gmax_Wm82.a2.v1_Mo_17_4050391","OG0003220","Mo","Gmax_Wm82.a2.v1",17,4050391,3850391,4250391,"Glyma.17G052900",4029494,4032606,"",4,4,0.75,0.351957894736842,0.129608421052632,0.440668631578947
"Gmax_Wm82.a2.v1_Mo_17_4050391","OG0003220","Mo","Gmax_Wm82.a2.v1",17,4050391,3850391,4250391,"Glyma.17G053000",4035438,4038178,"PTHR31388:SF6 - PEROXIDASE 59 (1 of 5)",4,4,0.75,0.351957894736842,0.129608421052632,0.440668631578947
"Gmax_Wm82.a2.v1_Mo_18_55955332","OG0003146","Mo","Gmax_Wm82.a2.v1",18,55955332,55755332,56563748,"Glyma.18G278900",56019403,56022725,"1.5.5.2 - Proline dehydrogenase (1 of 5)",4,4,0.75,0.351957894736842,0.129608421052632,0.440668631578947
"Gmax_Wm82.a2.v1_Mo_18_55955332","OG0001253","Mo","Gmax_Wm82.a2.v1",18,55955332,55755332,56563748,"Glyma.18G281200",56210047,56212089,"K02908 - large subunit ribosomal protein L30e (RP-L30e, RPL30)  (1 of 4)",4,4,0.75,0.351957894736842,0.129608421052632,0.440668631578947
"Gmax_Wm82.a2.v1_Mo_4_4517345","OG0003406","Mo","Gmax_Wm82.a2.v1",4,4517345,4317345,4717345,"Glyma.04G057200",4632234,4637519,"PF01713//PF08590 - Smr domain (Smr)  // Domain of unknown function (DUF1771) (DUF1771)  (1 of 8)",4,4,0.75,0.351957894736842,0.129608421052632,0.440668631578947
"Gmax_Wm82.a2.v1_Mo_4_50112351","OG0000538","Mo","Gmax_Wm82.a2.v1",4,50112351,49912351,50759134,"Glyma.04G237600",50613749,50619304,"PTHR24078//PTHR24078:SF262 - DNAJ HOMOLOG SUBFAMILY C MEMBER // SUBFAMILY NOT NAMED (1 of 4)",4,4,0.75,0.351957894736842,0.129608421052632,0.440668631578947
"Gmax_Wm82.a2.v1_Mo_5_4481197","OG0000686","Mo","Gmax_Wm82.a2.v1",5,4481197,4281197,4681197,"Glyma.05G049400",4412561,4415542,"PTHR31960:SF2 - F-BOX PROTEIN PP2-A11-RELATED (1 of 2)",4,4,0.75,0.351957894736842,0.129608421052632,0.440668631578947
"Gmax_Wm82.a2.v1_Mo_7_36993208","OG0000054","Mo","Gmax_Wm82.a2.v1",7,36993208,36793208,37373030,"Glyma.07G202500",37177013,37177959,"K11253 - histone H3 (H3)  (1 of 22)",4,4,0.75,0.351957894736842,0.129608421052632,0.440668631578947
"Gmax_Wm82.a2.v1_Mo_7_36993208","OG0000093","Mo","Gmax_Wm82.a2.v1",7,36993208,36793208,37373030,"Glyma.07G199700",36835550,36836275,"PF00847 - AP2 domain (AP2)  (1 of 354)",4,4,0.75,0.351957894736842,0.129608421052632,0.440668631578947
"Gmax_Wm82.a2.v1_Mo_8_9172656","OG0001841","Mo","Gmax_Wm82.a2.v1",8,9172656,8972656,9726669,"Glyma.08G116600",8968563,8975029,"",4,4,0.75,0.351957894736842,0.129608421052632,0.440668631578947
"Gmax_Wm82.a2.v1_Mo_13_43865264","OG0000315","Mo","Gmax_Wm82.a2.v1",13,43865264,43665264,44073457,"Glyma.13G349500",43919835,43922855,"",4,5,0.8,0.351957894736842,0.103686736842105,0.435484294736842
"Gmax_Wm82.a2.v1_Mo_14_2757432","OG0000090","Mo","Gmax_Wm82.a2.v1",14,2757432,2557432,3306218,"Glyma.14G035800",2672381,2676894,"PTHR24349:SF131 - CALCIUM-DEPENDENT PROTEIN KINASE 17-RELATED (1 of 2)",4,5,0.8,0.351957894736842,0.103686736842105,0.435484294736842
"Gmax_Wm82.a2.v1_Mo_15_830576","OG0003913","Mo","Gmax_Wm82.a2.v1",15,830576,630576,1030576,"Glyma.15G011400",869245,874642,"3.1.3.76 - Lipid-phosphate phosphatase / Soluble epoxide hydrolase (1 of 5)",4,5,0.8,0.351957894736842,0.103686736842105,0.435484294736842
"Gmax_Wm82.a2.v1_Mo_16_3362395","OG0000394","Mo","Gmax_Wm82.a2.v1",16,3362395,3162395,4182748,"Glyma.16G044200",4162525,4164824,"K16223 - protein FLOWERING LOCUS T (FT)  (1 of 10)",4,5,0.8,0.351957894736842,0.103686736842105,0.435484294736842
"Gmax_Wm82.a2.v1_Mo_16_36467479","OG0000538","Mo","Gmax_Wm82.a2.v1",16,36467479,36267479,36974600,"Glyma.16G205900",36650239,36655749,"PTHR24078//PTHR24078:SF208 - DNAJ HOMOLOG SUBFAMILY C MEMBER // SUBFAMILY NOT NAMED (1 of 2)",4,5,0.8,0.351957894736842,0.103686736842105,0.435484294736842
"Gmax_Wm82.a2.v1_Mo_4_7099890","OG0004556","Mo","Gmax_Wm82.a2.v1",4,7099890,6899890,7502941,"Glyma.04G086400",7346750,7353117,"K11793 - cereblon (CRBN)  (1 of 1)",4,5,0.8,0.351957894736842,0.103686736842105,0.435484294736842
"Gmax_Wm82.a2.v1_Mo_5_34732908","OG0000388","Mo","Gmax_Wm82.a2.v1",5,34732908,34532908,35246834,"Glyma.05G157000",34954508,34956155,"PTHR22952//PTHR22952:SF182 - CAMP-RESPONSE ELEMENT BINDING PROTEIN-RELATED // SUBFAMILY NOT NAMED (1 of 9)",4,5,0.8,0.351957894736842,0.103686736842105,0.435484294736842
"Gmax_Wm82.a2.v1_Mo_5_34732908","OG0001841","Mo","Gmax_Wm82.a2.v1",5,34732908,34532908,35246834,"Glyma.05G158800",35085302,35092161,"PTHR27001:SF83 - LRR RECEPTOR-LIKE SERINE/THREONINE-PROTEIN KINASE MRH1-RELATED (1 of 10)",4,5,0.8,0.351957894736842,0.103686736842105,0.435484294736842
"Gmax_Wm82.a2.v1_Mo_5_34732908","OG0001850","Mo","Gmax_Wm82.a2.v1",5,34732908,34532908,35246834,"Glyma.05G152500",34635771,34640829,"2.3.1.99 - Quinate O-hydroxycinnamoyltransferase / Hydroxycinnamoyl coenzyme A-quinate transferase (1 of 4)",4,5,0.8,0.351957894736842,0.103686736842105,0.435484294736842
"Gmax_Wm82.a2.v1_Mo_7_2612472","OG0003913","Mo","Gmax_Wm82.a2.v1",7,2612472,2412472,2824087,"Glyma.07G033000",2581794,2587040,"3.8.1.5 - Haloalkane dehalogenase / 1-chlorohexane halidohydrolase (1 of 5)",4,5,0.8,0.351957894736842,0.103686736842105,0.435484294736842
"Gmax_Wm82.a2.v1_Mo_7_7181748","OG0000686","Mo","Gmax_Wm82.a2.v1",7,7181748,6981748,7381748,"Glyma.07G077600",7070547,7073759,"PTHR31960:SF3 - F-BOX PROTEIN PP2-A13 (1 of 2)",4,5,0.8,0.351957894736842,0.103686736842105,0.435484294736842
"Gmax_Wm82.a2.v1_Mo_15_1463063","OG0006313","Mo","Gmax_Wm82.a2.v1",15,1463063,1263063,2048645,"Glyma.15G016700",1295124,1304398,"",4,6,0.833333333333333,0.351957894736842,0.0864056140350877,0.432028070175439
"Gmax_Wm82.a2.v1_Mo_15_1463063","OG0000315","Mo","Gmax_Wm82.a2.v1",15,1463063,1263063,2048645,"Glyma.15G024500",1970818,1978651,"",4,6,0.833333333333333,0.351957894736842,0.0864056140350877,0.432028070175439
"Gmax_Wm82.a2.v1_Mo_17_37909419","OG0000315","Mo","Gmax_Wm82.a2.v1",17,37909419,37709419,38334746,"Glyma.17G228000",38290133,38296500,"PTHR10593//PTHR10593:SF49 - SERINE/THREONINE-PROTEIN KINASE RIO // SUBFAMILY NOT NAMED (1 of 2)",4,6,0.833333333333333,0.351957894736842,0.0864056140350877,0.432028070175439
"Gmax_Wm82.a2.v1_Mo_17_37909419","OG0003435","Mo","Gmax_Wm82.a2.v1",17,37909419,37709419,38334746,"Glyma.17G226600",38105929,38111302,"PTHR28039:SF3 - FATTY-ACID-BINDING PROTEIN 2 (1 of 2)",4,6,0.833333333333333,0.351957894736842,0.0864056140350877,0.432028070175439
"Gmax_Wm82.a2.v1_Mo_19_35770372","OG0000394","Mo","Gmax_Wm82.a2.v1",19,35770372,35570372,37057501,"Glyma.19G108100",36030632,36032867,"K16223 - protein FLOWERING LOCUS T (FT)  (1 of 10)",4,6,0.833333333333333,0.351957894736842,0.0864056140350877,0.432028070175439
"Gmax_Wm82.a2.v1_Mo_3_44557326","OG0000390","Mo","Gmax_Wm82.a2.v1",3,44557326,44357326,44791609,"Glyma.03G247400",44423506,44426121,"PTHR31734:SF28 - AUXIN-RESPONSIVE PROTEIN IAA16 (1 of 4)",4,6,0.833333333333333,0.351957894736842,0.0864056140350877,0.432028070175439
"Gmax_Wm82.a2.v1_Mo_5_37370588","OG0000054","Mo","Gmax_Wm82.a2.v1",5,37370588,37170588,37684301,"Glyma.05G188700",37450637,37451891,"K11253 - histone H3 (H3)  (1 of 22)",4,6,0.833333333333333,0.351957894736842,0.0864056140350877,0.432028070175439
"Gmax_Wm82.a2.v1_Mo_5_37370588","OG0000054","Mo","Gmax_Wm82.a2.v1",5,37370588,37170588,37684301,"Glyma.05G188600",37448126,37449098,"K11253 - histone H3 (H3)  (1 of 22)",4,6,0.833333333333333,0.351957894736842,0.0864056140350877,0.432028070175439
"Gmax_Wm82.a2.v1_Mo_5_37370588","OG0001902","Mo","Gmax_Wm82.a2.v1",5,37370588,37170588,37684301,"Glyma.05G189800",37560783,37565493,"PTHR14221//PTHR14221:SF8 - WD REPEAT DOMAIN 44 // SUBFAMILY NOT NAMED (1 of 4)",4,6,0.833333333333333,0.351957894736842,0.0864056140350877,0.432028070175439
"Gmax_Wm82.a2.v1_Mo_8_18127627","OG0000054","Mo","Gmax_Wm82.a2.v1",8,18127627,17927627,18766925,"Glyma.08G227400",18516376,18517463,"K11253 - histone H3 (H3)  (1 of 22)",4,6,0.833333333333333,0.351957894736842,0.0864056140350877,0.432028070175439
"Gmax_Wm82.a2.v1_Mo_8_18127627","OG0004128","Mo","Gmax_Wm82.a2.v1",8,18127627,17927627,18766925,"Glyma.08G224500",18204060,18208035,"K03066 - 26S proteasome regulatory subunit T6 (PSMC5, RPT6)  (1 of 3)",4,6,0.833333333333333,0.351957894736842,0.0864056140350877,0.432028070175439
"Gmax_Wm82.a2.v1_Mo_8_18127627","OG0002315","Mo","Gmax_Wm82.a2.v1",8,18127627,17927627,18766925,"Glyma.08G221100",17965240,17966422,"PTHR23107 - SYNOVIAL SARCOMA ASSOCIATED SS18 PROTEIN (1 of 11)",4,6,0.833333333333333,0.351957894736842,0.0864056140350877,0.432028070175439
"Gmax_Wm82.a2.v1_Mo_9_3435794","OG0003676","Mo","Gmax_Wm82.a2.v1",9,3435794,3235794,4445985,"Glyma.09G048300",4172216,4176954,"PTHR27000:SF86 - LRR RECEPTOR-LIKE SERINE/THREONINE-PROTEIN KINASE GSO1-RELATED (1 of 4)",4,6,0.833333333333333,0.351957894736842,0.0864056140350877,0.432028070175439
"Sbicolor_v3.1.1_Mo_4_2454373","OG0000388","Mo","Sbicolor_v3.1.1",4,2454373,2354373,2554373,"Sobic.004G031100",2492697,2493212,"similar to Os02g0132500 protein",4,3,0.666666666666667,0.378,0.165866666666667,0.431253333333333
"Sbicolor_v3.1.1_Mo_9_2632866","OG0007780","Mo","Sbicolor_v3.1.1",9,2632866,2532866,2732866,"Sobic.009G029700",2659002,2662104,"similar to Putative acetylornithine aminotransferase",4,3,0.666666666666667,0.378,0.165866666666667,0.431253333333333
"Gmax_Wm82.a2.v1_Mo_17_35064546","OG0003406","Mo","Gmax_Wm82.a2.v1",17,35064546,34864546,37697877,"Glyma.17G219600",37124904,37130584,"KOG2401 - Predicted MutS-related protein involved in mismatch repair (1 of 6)",4,7,0.857142857142857,0.351957894736842,0.074061954887218,0.429559338345865
