"loci","Orthogroup","trait","org","Chromosome Name","bp","start","end","Gene Name","Gene Start (bp)","Gene End (bp)","Description","present","genecount","gFDR","pFDR","rank","rank_new"
"Sbicolor_v3.1.1_Rb_2_69104766","OG0011964","Rb","Sbicolor_v3.1.1",2,69104766,69004766,69204766,"Sobic.002G318800",69089580,69093163,"similar to DEAD-box ATP-dependent RNA helicase 32",3,1,0,0.2703625,0.4377825,0.4377825
"Sbicolor_v3.1.1_Rb_3_60400206","OG0008727","Rb","Sbicolor_v3.1.1",3,60400206,60300206,60500206,"Sobic.003G268300",60496677,60502794,"similar to Os01g0698100 protein",3,1,0,0.2703625,0.4377825,0.4377825
"Sbicolor_v3.1.1_Rb_4_54609234","OG0013545","Rb","Sbicolor_v3.1.1",4,54609234,54509234,54709234,"Sobic.004G193300",54510239,54520458,"similar to Chromosome chr14 scaffold_21, whole genome shotgun sequence",3,1,0,0.2703625,0.4377825,0.4377825
"Sbicolor_v3.1.1_Rb_5_15890680","OG0000216","Rb","Sbicolor_v3.1.1",5,15890680,15790680,15990680,"Sobic.005G097900",15793303,15804963,"similar to Transporter, putative, expressed",3,1,0,0.2703625,0.4377825,0.4377825
"Sbicolor_v3.1.1_Rb_6_56546985","OG0005178","Rb","Sbicolor_v3.1.1",6,56546985,56446985,56646985,"Sobic.006G217800",56525941,56527905,"similar to OSJNBa0058K23.6 protein",3,1,0,0.2703625,0.4377825,0.4377825
"Sbicolor_v3.1.1_Rb_7_2165761","OG0004846","Rb","Sbicolor_v3.1.1",7,2165761,2065761,2265761,"Sobic.007G023800",2139044,2143357,"similar to DEAD-box ATP-dependent RNA helicase 42",3,1,0,0.2703625,0.4377825,0.4377825
"Sbicolor_v3.1.1_Rb_8_6146156","OG0002464","Rb","Sbicolor_v3.1.1",8,6146156,6046156,6246156,"Sobic.008G058200",6064188,6072173,"similar to Putative uncharacterized protein",3,1,0,0.2703625,0.4377825,0.4377825
"Sbicolor_v3.1.1_Rb_10_54138751","OG0000580","Rb","Sbicolor_v3.1.1",10,54138751,54038751,54238751,"Sobic.010G197300",54044273,54050703,"K13680 - beta-mannan synthase [EC:2.4.1.32] Man b1-4 Man (CSLA)  (1 of 8)",3,2,0.5,0.2703625,0.21889125,0.39400425
"Sbicolor_v3.1.1_Rb_10_54138751","OG0002023","Rb","Sbicolor_v3.1.1",10,54138751,54038751,54238751,"Sobic.010G199200",54233583,54235989,"similar to Putative uncharacterized protein",3,2,0.5,0.2703625,0.21889125,0.39400425
"Sbicolor_v3.1.1_Rb_2_75217695","OG0011030","Rb","Sbicolor_v3.1.1",2,75217695,75117695,75317695,"Sobic.002G402500",75270249,75274859,"similar to Os07g0658200 protein",3,2,0.5,0.2703625,0.21889125,0.39400425
"Sbicolor_v3.1.1_Rb_2_75217695","OG0011781","Rb","Sbicolor_v3.1.1",2,75217695,75117695,75317695,"Sobic.002G401000",75159481,75162499,"PF03350 - Uncharacterized protein family, UPF0114 (UPF0114)  (1 of 3)",3,2,0.5,0.2703625,0.21889125,0.39400425
"Sbicolor_v3.1.1_Rb_3_5683108","OG0000110","Rb","Sbicolor_v3.1.1",3,5683108,5583108,5783108,"Sobic.003G067300",5728729,5729667,"similar to Histone H2B.5",3,2,0.5,0.2703625,0.21889125,0.39400425
"Sbicolor_v3.1.1_Rb_3_5683108","OG0005257","Rb","Sbicolor_v3.1.1",3,5683108,5583108,5783108,"Sobic.003G064700",5576486,5583489,"similar to Putative uncharacterized protein",3,2,0.5,0.2703625,0.21889125,0.39400425
"Sbicolor_v3.1.1_Rb_3_57700469","OG0000596","Rb","Sbicolor_v3.1.1",3,57700469,57600469,57800469,"Sobic.003G238000",57764407,57768648,"similar to Putative uncharacterized protein",3,2,0.5,0.2703625,0.21889125,0.39400425
"Sbicolor_v3.1.1_Rb_3_57700469","OG0003096","Rb","Sbicolor_v3.1.1",3,57700469,57600469,57800469,"Sobic.003G237500",57692008,57692271,"",3,2,0.5,0.2703625,0.21889125,0.39400425
"Sbicolor_v3.1.1_Rb_3_70839403","OG0001458","Rb","Sbicolor_v3.1.1",3,70839403,70739403,70939403,"Sobic.003G399400",70847267,70849034,"",3,2,0.5,0.2703625,0.21889125,0.39400425
"Sbicolor_v3.1.1_Rb_3_70839403","OG0008128","Rb","Sbicolor_v3.1.1",3,70839403,70739403,70939403,"Sobic.003G398100",70744265,70749082,"",3,2,0.5,0.2703625,0.21889125,0.39400425
"Sbicolor_v3.1.1_Rb_4_64973072","OG0003465","Rb","Sbicolor_v3.1.1",4,64973072,64873072,65073072,"Sobic.004G313200",64995627,64999361,"similar to Beta-1,3-glucanase precursor",3,2,0.5,0.2703625,0.21889125,0.39400425
"Sbicolor_v3.1.1_Rb_4_64973072","OG0003602","Rb","Sbicolor_v3.1.1",4,64973072,64873072,65073072,"Sobic.004G312400",64924790,64938752,"K02365 - separase (ESP1)  (1 of 2)",3,2,0.5,0.2703625,0.21889125,0.39400425
"Sbicolor_v3.1.1_Rb_5_3055160","OG0001317","Rb","Sbicolor_v3.1.1",5,3055160,2955160,3155160,"Sobic.005G034100",3079494,3083070,"similar to Expressed protein",3,2,0.5,0.2703625,0.21889125,0.39400425
"Sbicolor_v3.1.1_Rb_5_3055160","OG0003224","Rb","Sbicolor_v3.1.1",5,3055160,2955160,3155160,"Sobic.005G034700",3111650,3119607,"similar to Expressed protein",3,2,0.5,0.2703625,0.21889125,0.39400425
"Sbicolor_v3.1.1_Rb_5_68173922","OG0001508","Rb","Sbicolor_v3.1.1",5,68173922,68073922,68273922,"Sobic.005G195800",68082440,68087676,"similar to U2 snRNP auxilliary factor, large subunit, splicing factor family protein, expressed",3,2,0.5,0.2703625,0.21889125,0.39400425
"Sbicolor_v3.1.1_Rb_5_68173922","OG0001947","Rb","Sbicolor_v3.1.1",5,68173922,68073922,68273922,"Sobic.005G196800",68196972,68199030,"similar to Os12g0514100 protein",3,2,0.5,0.2703625,0.21889125,0.39400425
"Sbicolor_v3.1.1_Rb_6_51517798","OG0003693","Rb","Sbicolor_v3.1.1",6,51517798,51417798,51617798,"Sobic.006G157000",51588198,51599063,"similar to Adenylosuccinate lyase, putative, expressed",3,2,0.5,0.2703625,0.21889125,0.39400425
"Sbicolor_v3.1.1_Rb_6_51517798","OG0008643","Rb","Sbicolor_v3.1.1",6,51517798,51417798,51617798,"Sobic.006G155000",51452588,51455947,"similar to OSIGBa0115K01-H0319F09.12 protein",3,2,0.5,0.2703625,0.21889125,0.39400425
"Sbicolor_v3.1.1_Rb_9_57734960","OG0000596","Rb","Sbicolor_v3.1.1",9,57734960,57634960,57834960,"Sobic.009G240900",57805385,57809048,"similar to Putative uncharacterized protein",3,2,0.5,0.2703625,0.21889125,0.39400425
"Sbicolor_v3.1.1_Rb_9_57734960","OG0008584","Rb","Sbicolor_v3.1.1",9,57734960,57634960,57834960,"Sobic.009G238700",57662408,57667376,"similar to Putative uncharacterized protein OJ1735_C10.12",3,2,0.5,0.2703625,0.21889125,0.39400425
"Gmax_Wm82.a2.v1_Rb_10_296165","OG0000149","Rb","Gmax_Wm82.a2.v1",10,296165,96165,499837,"Glyma.10G002200",243597,246211,"PTHR23050 - CALCIUM BINDING PROTEIN (1 of 35)",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_10_50257636","OG0001568","Rb","Gmax_Wm82.a2.v1",10,50257636,50057636,50457636,"Glyma.10G283600",50417514,50418346,"PTHR11785:SF338 - POLYAMINE TRANSPORTER RMV1 (1 of 6)",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_11_14329179","OG0000193","Rb","Gmax_Wm82.a2.v1",11,14329179,14129179,14667855,"Glyma.11G160000",14640914,14643562,"PTHR31867:SF22 - EXPANSIN-A8 (1 of 7)",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_11_8106372","OG0007855","Rb","Gmax_Wm82.a2.v1",11,8106372,7906372,8306372,"Glyma.11G104500",7927727,7939746,"",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_13_14525702","OG0010207","Rb","Gmax_Wm82.a2.v1",13,14525702,14325702,15383485,"Glyma.13G055300",15237358,15240608,"PF10250 - GDP-fucose protein O-fucosyltransferase (O-FucT)  (1 of 83)",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_14_3853886","OG0003465","Rb","Gmax_Wm82.a2.v1",14,3853886,3653886,4413168,"Glyma.14G048400",3764482,3767466,"",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_14_4692620","OG0003693","Rb","Gmax_Wm82.a2.v1",14,4692620,4492620,5313146,"Glyma.14G062500",5085897,5090921,"K01756 - adenylosuccinate lyase (purB, ADSL)  (1 of 2)",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_15_2649998","OG0003602","Rb","Gmax_Wm82.a2.v1",15,2649998,2449998,4051525,"Glyma.15G048100",3795509,3810142,"",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_15_40336111","OG0000216","Rb","Gmax_Wm82.a2.v1",15,40336111,40136111,41176845,"Glyma.15G224200",40827323,40836767,"KOG2615 - Permease of the major facilitator superfamily (1 of 9)",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_15_41622105","OG0000380","Rb","Gmax_Wm82.a2.v1",15,41622105,41422105,41847203,"Glyma.15G226000",41535814,41535963,"PF04520 - Senescence regulator (Senescence_reg)  (1 of 30)",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_15_47329128","OG0007750","Rb","Gmax_Wm82.a2.v1",15,47329128,47129128,47832632,"Glyma.15G248100",47312804,47315441,"",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_15_50721694","OG0011781","Rb","Gmax_Wm82.a2.v1",15,50721694,50521694,51753804,"Glyma.15G276700",51578950,51593999,"PF03350 - Uncharacterized protein family, UPF0114 (UPF0114)  (1 of 4)",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_16_31156608","OG0000934","Rb","Gmax_Wm82.a2.v1",16,31156608,30956608,32030028,"Glyma.16G151400",31186966,31189736,"PTHR11782//PTHR11782:SF50 - ADENOSINE/GUANOSINE DIPHOSPHATASE // SUBFAMILY NOT NAMED (1 of 7)",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_16_34382724","OG0000673","Rb","Gmax_Wm82.a2.v1",16,34382724,34182724,34582724,"Glyma.16G182100",34290037,34295432,"PTHR21493//PTHR21493:SF128 - CGI-141-RELATED/LIPASE CONTAINING PROTEIN // SUBFAMILY NOT NAMED (1 of 2)",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_16_411095","OG0008643","Rb","Gmax_Wm82.a2.v1",16,411095,211095,991556,"Glyma.16G008100",666386,667402,"PTHR21622 - COILED-COIL-HELIX-COILED-COIL-HELIX DOMAIN CONTAINING 4 (1 of 2)",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_16_5503867","OG0003105","Rb","Gmax_Wm82.a2.v1",16,5503867,5303867,6387732,"Glyma.16G056300",5525909,5527534,"K10808 - ribonucleoside-diphosphate reductase subunit M2 (RRM2)  (1 of 4)",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_16_6682898","OG0008128","Rb","Gmax_Wm82.a2.v1",16,6682898,6482898,7230639,"Glyma.16G071000",7097619,7123157,"3.6.3.43 - Peptide-transporting ATPase (1 of 13)",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_16_7604878","OG0001845","Rb","Gmax_Wm82.a2.v1",16,7604878,7404878,9038895,"Glyma.16G075400",7599961,7606068,"K08488 - syntaxin 7 (STX7)  (1 of 6)",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_17_12649595","OG0004829","Rb","Gmax_Wm82.a2.v1",17,12649595,12449595,13312981,"Glyma.17G152900",12796539,12801945,"PTHR19282//PTHR19282:SF262 - TETRASPANIN // SUBFAMILY NOT NAMED (1 of 4)",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_17_3325372","OG0000213","Rb","Gmax_Wm82.a2.v1",17,3325372,3125372,4263954,"Glyma.17G042100",3123414,3125634,"PTHR10666:SF155 - POLYUBIQUITIN 4 (1 of 2)",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_17_40561123","OG0013668","Rb","Gmax_Wm82.a2.v1",17,40561123,40361123,40849315,"Glyma.17G253900",40774876,40782121,"",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_17_7913612","OG0000193","Rb","Gmax_Wm82.a2.v1",17,7913612,7713612,8113612,"Glyma.17G101400",7956697,7960511,"",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_18_1849202","OG0002529","Rb","Gmax_Wm82.a2.v1",18,1849202,1649202,2666744,"Glyma.18G034200",2635947,2643619,"K01930 - folylpolyglutamate synthase (FPGS)  (1 of 4)",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_18_28328656","OG0001458","Rb","Gmax_Wm82.a2.v1",18,28328656,28128656,29000499,"Glyma.18G152300",28896748,28899740,"",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_18_33092623","OG0008322","Rb","Gmax_Wm82.a2.v1",18,33092623,32892623,36247849,"Glyma.18G156300",34235189,34252546,"K03109 - signal recognition particle subunit SRP9 (SRP9)  (1 of 3)",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_18_44278663","OG0000029","Rb","Gmax_Wm82.a2.v1",18,44278663,44078663,44805440,"Glyma.18G183000",44117630,44120303,"PTHR11697//PTHR11697:SF113 - GENERAL TRANSCRIPTION FACTOR 2-RELATED ZINC FINGER PROTEIN // SUBFAMILY NOT NAMED (1 of 5)",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_18_51954444","OG0000241","Rb","Gmax_Wm82.a2.v1",18,51954444,51754444,52154444,"Glyma.18G230500",51926771,51931690,"PF03766 - Remorin, N-terminal region (Remorin_N)  (1 of 8)",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_18_52767605","OG0001417","Rb","Gmax_Wm82.a2.v1",18,52767605,52567605,53219579,"Glyma.18G238700",52756503,52759147,"PF03168 - Late embryogenesis abundant protein (LEA_2)  (1 of 105)",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_18_54729930","OG0001980","Rb","Gmax_Wm82.a2.v1",18,54729930,54529930,55528225,"Glyma.18G262900",54835660,54845135,"PTHR24343//PTHR24343:SF156 - SERINE/THREONINE KINASE // SUBFAMILY NOT NAMED (1 of 4)",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_19_36140789","OG0000934","Rb","Gmax_Wm82.a2.v1",19,36140789,35940789,36342796,"Glyma.19G108500",36108880,36123356,"K14641 - apyrase (APY1_2)  (1 of 6)",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_19_38049146","OG0000149","Rb","Gmax_Wm82.a2.v1",19,38049146,37849146,38470468,"Glyma.19G121900",38015916,38017894,"PTHR23050:SF153 - CALMODULIN-1-RELATED (1 of 6)",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_1_19000262","OG0013545","Rb","Gmax_Wm82.a2.v1",1,19000262,18800262,19244380,"Glyma.01G077400",18975769,19009333,"",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_1_26003","OG0001178","Rb","Gmax_Wm82.a2.v1",1,26003,1,766240,"Glyma.01G005000",464509,466549,"KOG1595 - CCCH-type Zn-finger protein (1 of 16)",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_1_2691624","OG0008128","Rb","Gmax_Wm82.a2.v1",1,2691624,2491624,3855869,"Glyma.01G026000",2732449,2740742,"",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_1_28041072","OG0005689","Rb","Gmax_Wm82.a2.v1",1,28041072,27841072,28354191,"Glyma.01G092700",28004265,28005414,"",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_20_47445161","OG0005257","Rb","Gmax_Wm82.a2.v1",20,47445161,47245161,48095551,"Glyma.20G241400",47240109,47251478,"",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_2_10483368","OG0000193","Rb","Gmax_Wm82.a2.v1",2,10483368,10283368,11245403,"Glyma.02G109100",10447935,10450388,"PF01357 - Pollen allergen (Pollen_allerg_1)  (1 of 79)",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_2_31101864","OG0001165","Rb","Gmax_Wm82.a2.v1",2,31101864,30901864,31865695,"Glyma.02G182900",31374774,31382650,"PTHR24349:SF126 - CALCIUM-DEPENDENT PROTEIN KINASE 32 (1 of 2)",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_2_3142154","OG0008128","Rb","Gmax_Wm82.a2.v1",2,3142154,2942154,3680874,"Glyma.02G038800",3618925,3626387,"3.6.3.43 - Peptide-transporting ATPase (1 of 13)",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_2_40566145","OG0002585","Rb","Gmax_Wm82.a2.v1",2,40566145,40366145,42273473,"Glyma.02G220900",40881547,40883650,"",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_2_44180381","OG0003693","Rb","Gmax_Wm82.a2.v1",2,44180381,43980381,44634423,"Glyma.02G254000",44097755,44103344,"K01756 - adenylosuccinate lyase (purB, ADSL)  (1 of 2)",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_3_35349328","OG0001165","Rb","Gmax_Wm82.a2.v1",3,35349328,35149328,35564002,"Glyma.03G138000",35409905,35414390,"PTHR24349:SF93 - CALCIUM-DEPENDENT PROTEIN KINASE 14 (1 of 2)",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_3_40138585","OG0000580","Rb","Gmax_Wm82.a2.v1",3,40138585,39938585,40367512,"Glyma.03G190200",40103575,40109088,"K13680 - beta-mannan synthase [EC:2.4.1.32] Man b1-4 Man (CSLA)  (1 of 11)",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_3_44616902","OG0000587","Rb","Gmax_Wm82.a2.v1",3,44616902,44416902,44816902,"Glyma.03G247500",44429284,44430566,"PTHR22595:SF62 - HEVEIN-LIKE PREPROPROTEIN (1 of 6)",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_4_16305279","OG0000216","Rb","Gmax_Wm82.a2.v1",4,16305279,16105279,17382657,"Glyma.04G124800",16368438,16390781,"KOG2615 - Permease of the major facilitator superfamily (1 of 9)",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_5_31198107","OG0001592","Rb","Gmax_Wm82.a2.v1",5,31198107,30998107,32203952,"Glyma.05G117200",31012789,31015519,"1.10.3.11 - Ubiquinol oxidase (non-electrogenic) / Ubiquinol oxidase (1 of 6)",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_5_32594828","OG0003451","Rb","Gmax_Wm82.a2.v1",5,32594828,32394828,32794828,"Glyma.05G134400",32708277,32711579,"PTHR11514:SF29 - BASIC HELIX-LOOP-HELIX (BHLH) DNA-BINDING SUPERFAMILY PROTEIN-RELATED (1 of 4)",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_5_3332006","OG0001602","Rb","Gmax_Wm82.a2.v1",5,3332006,3132006,4106282,"Glyma.05G036000",3171382,3171876,"",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_5_33774667","OG0001947","Rb","Gmax_Wm82.a2.v1",5,33774667,33574667,35329446,"Glyma.05G148000",34217841,34220123,"PTHR15601 - STRESS ASSOCIATED ENDOPLASMIC RETICULUM PROTEIN  SERP1/RAMP4 (1 of 4)",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_5_39097797","OG0000090","Rb","Gmax_Wm82.a2.v1",5,39097797,38897797,39557659,"Glyma.05G213200",39468820,39475106,"",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
"Gmax_Wm82.a2.v1_Rb_5_40321058","OG0001178","Rb","Gmax_Wm82.a2.v1",5,40321058,40121058,40548254,"Glyma.05G224400",40325845,40327778,"PF00642 - Zinc finger C-x8-C-x5-C-x3-H type (and similar) (zf-CCCH)  (1 of 95)",3,1,0,0.347845238095238,0.391292857142857,0.391292857142857
