"loci","Orthogroup","trait","org","Chromosome Name","bp","start","end","Gene Name","Gene Start (bp)","Gene End (bp)","Description","present","genecount","gFDR","pFDR","rank","rank_new"
"Gmax_Wm82.a2.v1_Ca_10_43530047","OG0001075","Ca","Gmax_Wm82.a2.v1",10,43530047,43330047,43957485,"Glyma.10G204400",43557479,43559329,"K09287 - RAV-like factor (RAV)  (1 of 5)",4,1,0,0.278266666666667,0.577386666666667,0.577386666666667
"Gmax_Wm82.a2.v1_Ca_15_9285314","OG0002836","Ca","Gmax_Wm82.a2.v1",15,9285314,9085314,10227841,"Glyma.15G117100",9200056,9206263,"K11314 - transcriptional adapter 2-alpha (TADA2A, ADA2)  (1 of 3)",4,1,0,0.278266666666667,0.577386666666667,0.577386666666667
"Gmax_Wm82.a2.v1_Ca_18_7739637","OG0011584","Ca","Gmax_Wm82.a2.v1",18,7739637,7539637,8117371,"Glyma.18G081800",7931881,7938004,"PTHR24106:SF153 - PROTEIN TORNADO 1 (1 of 2)",4,1,0,0.278266666666667,0.577386666666667,0.577386666666667
"Gmax_Wm82.a2.v1_Ca_20_41746258","OG0001075","Ca","Gmax_Wm82.a2.v1",20,41746258,41546258,42766926,"Glyma.20G186200",42482796,42483988,"K09287 - RAV-like factor (RAV)  (1 of 5)",4,1,0,0.278266666666667,0.577386666666667,0.577386666666667
"Gmax_Wm82.a2.v1_Ca_2_40940428","OG0000052","Ca","Gmax_Wm82.a2.v1",2,40940428,40740428,41183380,"Glyma.02G224100",41170787,41171612,"K11254 - histone H4 (H4)  (1 of 20)",4,1,0,0.278266666666667,0.577386666666667,0.577386666666667
"Sbicolor_v3.1.1_Ca_6_50333927","OG0001469","Ca","Sbicolor_v3.1.1",6,50333927,50233927,50433927,"Sobic.006G140300",50251997,50258052,"similar to OSIGBa0157A06.2 protein",4,3,0.666666666666667,0.196272727272727,0.214327272727273,0.557250909090909
"Sbicolor_v3.1.1_Ca_9_56509105","OG0001075","Ca","Sbicolor_v3.1.1",9,56509105,56409105,56609105,"Sobic.009G221400",56455661,56457180,"similar to Putative uncharacterized protein",4,11,0.909090909090909,0.196272727272727,0.0584528925619835,0.526076033057851
"Sbicolor_v3.1.1_Ca_9_56509105","OG0003023","Ca","Sbicolor_v3.1.1",9,56509105,56409105,56609105,"Sobic.009G223300",56594236,56596576,"similar to Guanine nucleotide-binding protein subunit beta-like protein",4,11,0.909090909090909,0.196272727272727,0.0584528925619835,0.526076033057851
"Sbicolor_v3.1.1_Ca_9_56509105","OG0000247","Ca","Sbicolor_v3.1.1",9,56509105,56409105,56609105,"Sobic.009G221900",56488517,56490066,"similar to Putative uncharacterized protein",4,11,0.909090909090909,0.196272727272727,0.0584528925619835,0.526076033057851
"Sbicolor_v3.1.1_Ca_9_56509105","OG0000247","Ca","Sbicolor_v3.1.1",9,56509105,56409105,56609105,"Sobic.009G222000",56491188,56492179,"similar to Putative uncharacterized protein",4,11,0.909090909090909,0.196272727272727,0.0584528925619835,0.526076033057851
"Osativa_v7.0_Ca_2_24294015","OG0001469","Ca","Osativa_v7.0",2,24294015,24051015,24537015,"LOC_Os02g40410",24471544,24477323,"expressed protein",4,9,0.888888888888889,0.201666666666667,0.070962962962963,0.525125925925926
"Gmax_Wm82.a2.v1_Ca_3_38183067","OG0000052","Ca","Gmax_Wm82.a2.v1",3,38183067,37983067,39111575,"Glyma.03G171400",38589307,38590274,"K11254 - histone H4 (H4)  (1 of 20)",4,2,0.5,0.278266666666667,0.288693333333333,0.519648
"Gmax_Wm82.a2.v1_Ca_3_38183067","OG0001469","Ca","Gmax_Wm82.a2.v1",3,38183067,37983067,39111575,"Glyma.03G169700",38442950,38448706,"",4,2,0.5,0.278266666666667,0.288693333333333,0.519648
"Sbicolor_v3.1.1_Ca_1_6917924","OG0001857","Ca","Sbicolor_v3.1.1",1,6917924,6817924,7325953,"Sobic.001G092600",7147904,7149100,"similar to Putative uncharacterized protein",4,27,0.962962962962963,0.196272727272727,0.0238141414141414,0.519148282828283
"Sbicolor_v3.1.1_Ca_1_6917924","OG0007546","Ca","Sbicolor_v3.1.1",1,6917924,6817924,7325953,"Sobic.001G093800",7195749,7213897,"similar to WD-40 repeat family protein, putative, expressed",4,27,0.962962962962963,0.196272727272727,0.0238141414141414,0.519148282828283
"Sbicolor_v3.1.1_Ca_1_6917924","OG0002836","Ca","Sbicolor_v3.1.1",1,6917924,6817924,7325953,"Sobic.001G088100",6849743,6857801,"similar to Histone acetyltransferase complex component",4,27,0.962962962962963,0.196272727272727,0.0238141414141414,0.519148282828283
"Sbicolor_v3.1.1_Ca_1_6917924","OG0011584","Ca","Sbicolor_v3.1.1",1,6917924,6817924,7325953,"Sobic.001G087800",6834354,6839701,"PTHR10489 - CELL ADHESION MOLECULE (1 of 1)",4,27,0.962962962962963,0.196272727272727,0.0238141414141414,0.519148282828283
"Osativa_v7.0_Ca_5_27431007","OG0001075","Ca","Osativa_v7.0",5,27431007,27188007,27674007,"LOC_Os05g47650",27302985,27304597,"B3 DNA binding domain containing protein, expressed",4,25,0.96,0.201666666666667,0.0255466666666667,0.516042666666667
"Osativa_v7.0_Ca_5_27431007","OG0003023","Ca","Osativa_v7.0",5,27431007,27188007,27674007,"LOC_Os05g47890",27459362,27461864,"WD domain, G-beta repeat domain containing protein, expressed",4,25,0.96,0.201666666666667,0.0255466666666667,0.516042666666667
"Osativa_v7.0_Ca_5_27431007","OG0000247","Ca","Osativa_v7.0",5,27431007,27188007,27674007,"LOC_Os05g47700",27330644,27331350,"LTPL152 - Protease inhibitor/seed storage/LTP family protein precursor, expressed",4,25,0.96,0.201666666666667,0.0255466666666667,0.516042666666667
"Osativa_v7.0_Ca_5_27431007","OG0000247","Ca","Osativa_v7.0",5,27431007,27188007,27674007,"LOC_Os05g47730",27345715,27346293,"LTPL153 - Protease inhibitor/seed storage/LTP family protein precursor, expressed",4,25,0.96,0.201666666666667,0.0255466666666667,0.516042666666667
"Osativa_v7.0_Ca_3_30719653","OG0001857","Ca","Osativa_v7.0",3,30719653,30476653,30962653,"LOC_Os03g53400",30639022,30640147,"transmembrane BAX inhibitor motif-containing protein, putative, expressed",4,28,0.964285714285714,0.201666666666667,0.0228095238095238,0.515495238095238
"Osativa_v7.0_Ca_3_30719653","OG0007546","Ca","Osativa_v7.0",3,30719653,30476653,30962653,"LOC_Os03g53280",30564184,30582044,"WD domain containing protein, putative, expressed",4,28,0.964285714285714,0.201666666666667,0.0228095238095238,0.515495238095238
"Osativa_v7.0_Ca_3_30719653","OG0002836","Ca","Osativa_v7.0",3,30719653,30476653,30962653,"LOC_Os03g53960",30935586,30943007,"transcriptional adaptor, putative, expressed",4,28,0.964285714285714,0.201666666666667,0.0228095238095238,0.515495238095238
"Osativa_v7.0_Ca_3_30719653","OG0011584","Ca","Osativa_v7.0",3,30719653,30476653,30962653,"LOC_Os03g53990",30954503,30959361,"expressed protein",4,28,0.964285714285714,0.201666666666667,0.0228095238095238,0.515495238095238
"Gmax_Wm82.a2.v1_Ca_18_57272786","OG0000247","Ca","Gmax_Wm82.a2.v1",18,57272786,57072786,58168596,"Glyma.18G294200",57197200,57198197,"PF14368 - Probable lipid transfer (LTP_2)  (1 of 113)",4,3,0.666666666666667,0.278266666666667,0.192462222222222,0.500401777777778
"Gmax_Wm82.a2.v1_Ca_2_9403389","OG0001075","Ca","Gmax_Wm82.a2.v1",2,9403389,9203389,10159331,"Glyma.02G099500",9306726,9308948,"K09287 - RAV-like factor (RAV)  (1 of 5)",4,3,0.666666666666667,0.278266666666667,0.192462222222222,0.500401777777778
"Gmax_Wm82.a2.v1_Ca_5_41780982","OG0003023","Ca","Gmax_Wm82.a2.v1",5,41780982,41580982,42093109,"Glyma.05G243800",41837252,41839280,"K14753 - guanine nucleotide-binding protein subunit beta-2-like 1 protein (RACK1)  (1 of 3)",4,3,0.666666666666667,0.278266666666667,0.192462222222222,0.500401777777778
"Gmax_Wm82.a2.v1_Ca_8_43821749","OG0011584","Ca","Gmax_Wm82.a2.v1",8,43821749,43621749,44380613,"Glyma.08G325400",44336487,44342707,"PTHR24106:SF153 - PROTEIN TORNADO 1 (1 of 2)",4,3,0.666666666666667,0.278266666666667,0.192462222222222,0.500401777777778
"Athaliana_TAIR10_Ca_3_16972119","OG0000052","Ca","Athaliana_TAIR10",3,16972119,16897119,17048603,"AT3G46320",17019911,17020428,"Histone superfamily protein",4,2,0.5,0.309625,0.27615,0.49707
"Athaliana_TAIR10_Ca_5_15262611","OG0000247","Ca","Athaliana_TAIR10",5,15262611,15187611,15337611,"AT5G38170",15227638,15228081,"Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein",4,2,0.5,0.309625,0.27615,0.49707
"Gmax_Wm82.a2.v1_Ca_10_1894297","OG0001857","Ca","Gmax_Wm82.a2.v1",10,1894297,1694297,3036780,"Glyma.10G029400",2560235,2562772,"K06890 - uncharacterized protein (K06890)  (1 of 7)",4,6,0.833333333333333,0.278266666666667,0.0962311111111111,0.481155555555556
"Gmax_Wm82.a2.v1_Ca_10_1894297","OG0007546","Ca","Gmax_Wm82.a2.v1",10,1894297,1694297,3036780,"Glyma.10G030000",2617681,2636109,"",4,6,0.833333333333333,0.278266666666667,0.0962311111111111,0.481155555555556
"Athaliana_TAIR10_Ca_5_17711067","OG0001469","Ca","Athaliana_TAIR10",5,17711067,17636067,17786092,"AT5G43880",17639818,17643648,"Protein of unknown function (DUF3741)",4,3,0.666666666666667,0.309625,0.1841,0.47866
"Athaliana_TAIR10_Ca_3_2471259","OG0002836","Ca","Athaliana_TAIR10",3,2471259,2396259,2546259,"AT3G07740",2469783,2473095,"homolog of yeast ADA2 2A",4,5,0.8,0.309625,0.11046,0.463932
"Athaliana_TAIR10_Ca_1_6150830","OG0003023","Ca","Athaliana_TAIR10",1,6150830,6075830,6225830,"AT1G18080",6222201,6224151,"Transducin/WD40 repeat-like superfamily protein",4,6,0.833333333333333,0.309625,0.09205,0.46025
"Athaliana_TAIR10_Ca_5_22438894","OG0011584","Ca","Athaliana_TAIR10",5,22438894,22363894,22513894,"AT5G55540",22496196,22500543,"tornado 1",4,7,0.857142857142857,0.309625,0.0789,0.45762
"Athaliana_TAIR10_Ca_1_527584","OG0001857","Ca","Athaliana_TAIR10",1,527584,452584,749199,"AT1G03070",729901,731557,"Bax inhibitor-1 family protein",4,8,0.875,0.309625,0.0690375,0.4556475
"Athaliana_TAIR10_Ca_1_527584","OG0007546","Ca","Athaliana_TAIR10",1,527584,452584,749199,"AT1G03060",712473,726891,"Beige/BEACH domain ;WD domain, G-beta repeat protein",4,8,0.875,0.309625,0.0690375,0.4556475
"Sbicolor_v3.1.1_Ca_10_4662347","OG0007846","Ca","Sbicolor_v3.1.1",10,4662347,4562347,4762347,"Sobic.010G058200",4575082,4584415,"similar to Sulfiredoxin-like protein",3,1,0,0.29537984496124,0.422772093023256,0.422772093023256
"Sbicolor_v3.1.1_Ca_10_7692507","OG0001093","Ca","Sbicolor_v3.1.1",10,7692507,7592507,7792507,"Sobic.010G089500",7698182,7701942,"similar to Annexin p33",3,1,0,0.29537984496124,0.422772093023256,0.422772093023256
"Sbicolor_v3.1.1_Ca_1_69173673","OG0010885","Ca","Sbicolor_v3.1.1",1,69173673,69073673,69273673,"Sobic.001G407200",69143361,69153314,"similar to Os03g0290500 protein",3,1,0,0.29537984496124,0.422772093023256,0.422772093023256
"Sbicolor_v3.1.1_Ca_1_79552990","OG0000757","Ca","Sbicolor_v3.1.1",1,79552990,79452990,79652990,"Sobic.001G531100",79479137,79480845,"PF00847 - AP2 domain (AP2)  (1 of 171)",3,1,0,0.29537984496124,0.422772093023256,0.422772093023256
"Sbicolor_v3.1.1_Ca_2_320346","OG0005871","Ca","Sbicolor_v3.1.1",2,320346,220346,420346,"Sobic.002G001900",274528,276389,"Predicted protein",3,1,0,0.29537984496124,0.422772093023256,0.422772093023256
"Sbicolor_v3.1.1_Ca_2_3428591","OG0005074","Ca","Sbicolor_v3.1.1",2,3428591,3328591,3528591,"Sobic.002G035900",3384168,3387992,"similar to Putative uncharacterized protein",3,1,0,0.29537984496124,0.422772093023256,0.422772093023256
"Sbicolor_v3.1.1_Ca_2_62746006","OG0001028","Ca","Sbicolor_v3.1.1",2,62746006,62646006,62846006,"Sobic.002G237400",62781117,62782768,"PF10440 - Ubiquitin-binding WIYLD domain (WIYLD)  (1 of 9)",3,1,0,0.29537984496124,0.422772093023256,0.422772093023256
"Sbicolor_v3.1.1_Ca_2_63059844","OG0001921","Ca","Sbicolor_v3.1.1",2,63059844,62959844,63159844,"Sobic.002G241500",63112994,63114213,"similar to Hap5-like protein",3,1,0,0.29537984496124,0.422772093023256,0.422772093023256
"Sbicolor_v3.1.1_Ca_2_64610082","OG0003173","Ca","Sbicolor_v3.1.1",2,64610082,64510082,64710082,"Sobic.002G260900",64601294,64605695,"similar to Putative uncharacterized protein",3,1,0,0.29537984496124,0.422772093023256,0.422772093023256
"Sbicolor_v3.1.1_Ca_2_65682442","OG0000387","Ca","Sbicolor_v3.1.1",2,65682442,65582442,65782442,"Sobic.002G274500",65723463,65725735,"PTHR31604:SF3 - PROTEIN SHI RELATED SEQUENCE 1-RELATED (1 of 2)",3,1,0,0.29537984496124,0.422772093023256,0.422772093023256
"Sbicolor_v3.1.1_Ca_2_73257667","OG0003884","Ca","Sbicolor_v3.1.1",2,73257667,73157667,73357667,"Sobic.002G374600",73236618,73241679,"similar to Beta-ketoacyl-ACP synthase",3,1,0,0.29537984496124,0.422772093023256,0.422772093023256
"Sbicolor_v3.1.1_Ca_2_9444315","OG0001309","Ca","Sbicolor_v3.1.1",2,9444315,9344315,9544315,"Sobic.002G090200",9422160,9425290,"similar to Os07g0245100 protein",3,1,0,0.29537984496124,0.422772093023256,0.422772093023256
"Sbicolor_v3.1.1_Ca_3_3482375","OG0001716","Ca","Sbicolor_v3.1.1",3,3482375,3382375,3582375,"Sobic.003G037200",3479751,3482672,"similar to Os09g0567800 protein",3,1,0,0.29537984496124,0.422772093023256,0.422772093023256
"Sbicolor_v3.1.1_Ca_3_69970278","OG0005039","Ca","Sbicolor_v3.1.1",3,69970278,69870278,70070278,"Sobic.003G386800",69880703,69882623,"similar to P0696G06.19 protein",3,1,0,0.29537984496124,0.422772093023256,0.422772093023256
"Sbicolor_v3.1.1_Ca_5_2541604","OG0004779","Ca","Sbicolor_v3.1.1",5,2541604,2441604,2641604,"Sobic.005G028800",2574514,2578988,"similar to Saccharopine dehydrogenase family protein, expressed",3,1,0,0.29537984496124,0.422772093023256,0.422772093023256
"Sbicolor_v3.1.1_Ca_6_47959857","OG0004585","Ca","Sbicolor_v3.1.1",6,47959857,47859857,48059857,"Sobic.006G109700",47875432,47879499,"PTHR23333:SF26 - UBX DOMAIN-CONTAINING PROTEIN (1 of 1)",3,1,0,0.29537984496124,0.422772093023256,0.422772093023256
"Sbicolor_v3.1.1_Ca_8_2905173","OG0010513","Ca","Sbicolor_v3.1.1",8,2905173,2805173,3005173,"Sobic.008G032900",2954462,2972605,"K14774 - U3 small nucleolar RNA-associated protein 25 (UTP25, DEF)  (1 of 1)",3,1,0,0.29537984496124,0.422772093023256,0.422772093023256
"Sbicolor_v3.1.1_Ca_8_53171003","OG0000484","Ca","Sbicolor_v3.1.1",8,53171003,53071003,53271003,"Sobic.008G119400",53197084,53198504,"similar to Rapid ALkalinization Factor family protein, expressed",3,1,0,0.29537984496124,0.422772093023256,0.422772093023256
"Sbicolor_v3.1.1_Ca_8_58489926","OG0007180","Ca","Sbicolor_v3.1.1",8,58489926,58389926,58589926,"Sobic.008G152200",58479390,58480438,"PTHR13871:SF51 - CYSTEINE/HISTIDINE-RICH C1 DOMAIN FAMILY PROTEIN (1 of 2)",3,1,0,0.29537984496124,0.422772093023256,0.422772093023256
"Sbicolor_v3.1.1_Ca_9_2739931","OG0004071","Ca","Sbicolor_v3.1.1",9,2739931,2639931,2839931,"Sobic.009G030900",2747012,2750637,"similar to Bundle sheath defective protein 2",3,1,0,0.29537984496124,0.422772093023256,0.422772093023256
"Sbicolor_v3.1.1_Ca_9_50050215","OG0000176","Ca","Sbicolor_v3.1.1",9,50050215,49950215,50150215,"Sobic.009G142800",50005037,50008259,"similar to Putative uncharacterized protein",3,1,0,0.29537984496124,0.422772093023256,0.422772093023256
"Sbicolor_v3.1.1_Ca_9_50596078","OG0000174","Ca","Sbicolor_v3.1.1",9,50596078,50496078,50696104,"Sobic.009G149900",50649443,50654387,"similar to Serine/threonine-protein kinase SAPK4",3,1,0,0.29537984496124,0.422772093023256,0.422772093023256
"Osativa_v7.0_Ca_2_2619364","OG0001163","Ca","Osativa_v7.0",2,2619364,2376364,2862364,"LOC_Os02g05480",2642977,2646360,"CGMC_MAPKCMGC_2_SLT2y_ERK.1 - CGMC includes CDA, MAPK, GSK3, and CLKC kinases, expressed",3,1,0,0.305615384615385,0.416630769230769,0.416630769230769
"Gmax_Wm82.a2.v1_Ca_10_3526785","OG0010727","Ca","Gmax_Wm82.a2.v1",10,3526785,3326785,3740319,"Glyma.10G040900",3591102,3596087,"PTHR22904:SF312 - CARBOXYLATE CLAMP-TETRATRICOPEPTIDE REPEAT PROTEIN (1 of 2)",3,1,0,0.314805555555556,0.411116666666667,0.411116666666667
"Gmax_Wm82.a2.v1_Ca_11_24450418","OG0001203","Ca","Gmax_Wm82.a2.v1",11,24450418,24250418,25084673,"Glyma.11G179000",24412040,24417199,"PTHR13902:SF66 - TRANSCRIPTION FACTOR LHW (1 of 4)",3,1,0,0.314805555555556,0.411116666666667,0.411116666666667
"Gmax_Wm82.a2.v1_Ca_11_25906288","OG0000073","Ca","Gmax_Wm82.a2.v1",11,25906288,25706288,26385654,"Glyma.11G190900",26361722,26367787,"PTHR22891:SF40 - PROTEIN ARGONAUTE 5 (1 of 7)",3,1,0,0.314805555555556,0.411116666666667,0.411116666666667
"Gmax_Wm82.a2.v1_Ca_11_34172468","OG0000389","Ca","Gmax_Wm82.a2.v1",11,34172468,33972468,34837844,"Glyma.11G246900",33983471,33987850,"PTHR10257:SF26 - SERINE/THREONINE PROTEIN PHOSPHATASE 2A 55 KDA REGULATORY SUBUNIT B' DELTA ISOFORM (1 of 5)",3,1,0,0.314805555555556,0.411116666666667,0.411116666666667
"Gmax_Wm82.a2.v1_Ca_12_2169333","OG0000387","Ca","Gmax_Wm82.a2.v1",12,2169333,1969333,3043851,"Glyma.12G039100",2828413,2829531,"PF05142 - Domain of unknown function (DUF702) (DUF702)  (1 of 21)",3,1,0,0.314805555555556,0.411116666666667,0.411116666666667
"Gmax_Wm82.a2.v1_Ca_12_37655070","OG0005216","Ca","Gmax_Wm82.a2.v1",12,37655070,37455070,37992010,"Glyma.12G216000",37507246,37512436,"PTHR27003:SF26 - CALCIUM/CALMODULIN-REGULATED RECEPTOR-LIKE KINASE (1 of 5)",3,1,0,0.314805555555556,0.411116666666667,0.411116666666667
"Gmax_Wm82.a2.v1_Ca_12_6449595","OG0000073","Ca","Gmax_Wm82.a2.v1",12,6449595,6249595,6649595,"Glyma.12G083500",6649319,6655621,"PTHR22891:SF40 - PROTEIN ARGONAUTE 5 (1 of 7)",3,1,0,0.314805555555556,0.411116666666667,0.411116666666667
"Gmax_Wm82.a2.v1_Ca_13_20101231","OG0001093","Ca","Gmax_Wm82.a2.v1",13,20101231,19901231,21214295,"Glyma.13G088700",20296948,20300209,"PTHR10502:SF98 - ANNEXIN D1-RELATED (1 of 5)",3,1,0,0.314805555555556,0.411116666666667,0.411116666666667
"Gmax_Wm82.a2.v1_Ca_13_23852214","OG0010727","Ca","Gmax_Wm82.a2.v1",13,23852214,23652214,24086674,"Glyma.13G127800",24080737,24086760,"",3,1,0,0.314805555555556,0.411116666666667,0.411116666666667
"Gmax_Wm82.a2.v1_Ca_13_28418202","OG0011485","Ca","Gmax_Wm82.a2.v1",13,28418202,28218202,28675417,"Glyma.13G170200",28422370,28426066,"",3,1,0,0.314805555555556,0.411116666666667,0.411116666666667
"Gmax_Wm82.a2.v1_Ca_13_28997953","OG0001435","Ca","Gmax_Wm82.a2.v1",13,28997953,28797953,29554958,"Glyma.13G181500",29472110,29474654,"PTHR10639:SF7 - CLATHRIN LIGHT CHAIN (1 of 4)",3,1,0,0.314805555555556,0.411116666666667,0.411116666666667
"Gmax_Wm82.a2.v1_Ca_13_29970218","OG0001949","Ca","Gmax_Wm82.a2.v1",13,29970218,29770218,30170218,"Glyma.13G185000",29895138,29902502,"",3,1,0,0.314805555555556,0.411116666666667,0.411116666666667
"Gmax_Wm82.a2.v1_Ca_13_40119814","OG0002028","Ca","Gmax_Wm82.a2.v1",13,40119814,39919814,40319814,"Glyma.13G305500",40218499,40220682,"PTHR23042//PTHR23042:SF56 - CIRCADIAN PROTEIN CLOCK/ARNT/BMAL/PAS // SUBFAMILY NOT NAMED (1 of 2)",3,1,0,0.314805555555556,0.411116666666667,0.411116666666667
"Gmax_Wm82.a2.v1_Ca_14_47535323","OG0000689","Ca","Gmax_Wm82.a2.v1",14,47535323,47335323,47989691,"Glyma.14G211000",47592207,47597473,"K00031 - isocitrate dehydrogenase (IDH1, IDH2, icd)  (1 of 4)",3,1,0,0.314805555555556,0.411116666666667,0.411116666666667
"Gmax_Wm82.a2.v1_Ca_14_48841581","OG0000090","Ca","Gmax_Wm82.a2.v1",14,48841581,48641581,49041581,"Glyma.14G222000",48684766,48691598,"PF07714//PF13499//PF13833 - Protein tyrosine kinase (Pkinase_Tyr)  // EF-hand domain pair (EF-hand_7)  // EF-hand domain pair (EF-hand_8)  (1 of 2)",3,1,0,0.314805555555556,0.411116666666667,0.411116666666667
"Gmax_Wm82.a2.v1_Ca_15_13173376","OG0010513","Ca","Gmax_Wm82.a2.v1",15,13173376,12973376,14147058,"Glyma.15G163800",14074090,14095307,"K14774 - U3 small nucleolar RNA-associated protein 25 (UTP25, DEF)  (1 of 2)",3,1,0,0.314805555555556,0.411116666666667,0.411116666666667
"Gmax_Wm82.a2.v1_Ca_15_51036042","OG0001285","Ca","Gmax_Wm82.a2.v1",15,51036042,50836042,51870112,"Glyma.15G271300",50857790,50860117,"K02934 - large subunit ribosomal protein L6e (RP-L6e, RPL6)  (1 of 6)",3,1,0,0.314805555555556,0.411116666666667,0.411116666666667
"Gmax_Wm82.a2.v1_Ca_16_13090","OG0000898","Ca","Gmax_Wm82.a2.v1",16,13090,1,527638,"Glyma.16G001700",96745,99016,"",3,1,0,0.314805555555556,0.411116666666667,0.411116666666667
"Gmax_Wm82.a2.v1_Ca_16_29081835","OG0001993","Ca","Gmax_Wm82.a2.v1",16,29081835,28881835,29281835,"Glyma.16G135000",29248080,29253429,"",3,1,0,0.314805555555556,0.411116666666667,0.411116666666667
"Gmax_Wm82.a2.v1_Ca_16_36571566","OG0007929","Ca","Gmax_Wm82.a2.v1",16,36571566,36371566,37008778,"Glyma.16G202700",36400757,36403044,"PTHR11759:SF8 - 30S RIBOSOMAL PROTEIN S11-RELATED (1 of 2)",3,1,0,0.314805555555556,0.411116666666667,0.411116666666667
"Gmax_Wm82.a2.v1_Ca_16_37660795","OG0001531","Ca","Gmax_Wm82.a2.v1",16,37660795,37460795,37953573,"Glyma.16G217800",37499534,37504546,"",3,1,0,0.314805555555556,0.411116666666667,0.411116666666667
"Gmax_Wm82.a2.v1_Ca_16_5129873","OG0001340","Ca","Gmax_Wm82.a2.v1",16,5129873,4929873,5423380,"Glyma.16G053300",5180282,5183019,"",3,1,0,0.314805555555556,0.411116666666667,0.411116666666667
"Gmax_Wm82.a2.v1_Ca_16_7411543","OG0013553","Ca","Gmax_Wm82.a2.v1",16,7411543,7211543,8379032,"Glyma.16G072300",7277776,7285867,"K15271 - ATP-dependent DNA helicase HFM1/MER3 [EC:3.6.4.12] (HFM1, MER3)  (1 of 1)",3,1,0,0.314805555555556,0.411116666666667,0.411116666666667
"Gmax_Wm82.a2.v1_Ca_17_10523743","OG0000757","Ca","Gmax_Wm82.a2.v1",17,10523743,10323743,10790136,"Glyma.17G131800",10579458,10579988,"PF00847 - AP2 domain (AP2)  (1 of 354)",3,1,0,0.314805555555556,0.411116666666667,0.411116666666667
"Gmax_Wm82.a2.v1_Ca_18_43444564","OG0000430","Ca","Gmax_Wm82.a2.v1",18,43444564,43244564,45849222,"Glyma.18G184100",44361532,44362540,"",3,1,0,0.314805555555556,0.411116666666667,0.411116666666667
